"","V1","V2","V3","V4","V5","V6","V7","V8"
"4583",0,0,3,0,0,4,1,8
"4584",2,5,15,0,1,6,7,36
"4585",3,23,22,0,0,10,20,79
"4586",0,0,6,0,1,0,2,9
"4587",1,1,6,0,0,5,2,15
"4588",0,0,1,0,0,0,0,1
"4589",0,0,1,0,0,0,0,1
"4590",0,1,3,0,0,1,0,5
"4591",1,0,1,0,0,3,3,8
"4592",0,3,3,0,1,7,1,17
"4593",0,1,6,0,0,4,1,12
"4594",0,0,2,0,0,1,1,4
"4595",0,0,0,0,0,0,0,0
"4596",0,0,4,0,0,1,1,6
"4597",0,9,5,1,0,9,7,31
"4598",1,0,2,0,0,11,0,14
"4599",0,1,0,0,0,4,0,5
"4600",1,1,8,0,0,1,2,14
"4601",0,0,2,0,1,3,3,9
"4602",0,0,0,0,0,2,0,2
"4603",0,3,6,0,0,2,3,14
"4604",1,0,2,0,0,5,1,9
"4605",1,0,1,0,0,3,3,8
"4606",0,2,2,0,0,1,1,6
"4607",4,1,6,0,0,11,4,26
"4608",0,0,2,0,0,10,0,12
"4609",1,0,6,0,0,4,1,12
"4610",0,0,1,0,0,1,0,2
"4611",6,1,2,0,0,1,0,10
"4612",2,0,7,1,0,2,2,14
"4613",0,1,4,0,0,3,0,8
"4614",0,0,1,0,0,0,0,1
"4615",0,1,3,0,2,0,1,7
"4616",1,9,8,0,0,3,3,24
"4617",0,0,6,0,0,18,1,26
"4618",0,2,1,0,0,5,0,8
"4619",17,6,32,0,0,9,9,73
"4620",0,1,9,0,0,3,2,15
"4621",1,0,3,0,0,0,0,5
"4622",0,0,10,1,0,4,1,16
"4623",0,2,2,0,0,4,2,10
"4624",0,1,9,0,0,6,6,23
"4625",1,1,6,1,1,7,2,19
"4626",0,0,4,0,0,0,0,4
"4627",1,1,4,0,0,7,0,15
"4628",0,3,4,0,0,17,4,28
"4629",2,5,24,1,0,7,10,49
"4630",0,1,8,0,0,2,3,14
"4631",1,6,15,1,0,7,13,43
"4632",0,0,3,0,1,2,2,8
"4633",0,0,1,0,0,0,0,1
"4634",1,0,4,0,0,4,0,9
"4635",0,0,4,0,0,4,1,9
"4636",0,2,1,0,0,0,1,4
"4637",3,1,7,0,0,3,5,20
"4638",2,2,7,1,0,3,0,15
"4639",2,1,10,0,0,5,2,20
"4640",4,15,32,0,2,21,25,99
"4641",2,6,6,0,1,9,6,31
"4642",0,3,4,0,0,18,4,29
"4643",3,0,5,0,0,4,1,13
"4644",1,0,1,0,0,1,2,5
"4645",4,3,6,1,2,7,3,26
"4646",0,0,8,0,0,6,3,17
"4647",0,0,6,0,0,7,1,14
"4648",4,1,6,0,0,4,7,23
"4649",0,1,6,0,1,2,3,13
"4650",2,1,5,0,1,6,1,16
"4651",0,0,3,0,0,3,0,6
"4652",0,0,2,0,0,0,0,2
"4653",0,0,2,0,0,2,1,5
"4654",3,18,17,0,1,8,14,62
"4655",0,0,1,0,0,2,0,3
"4656",0,0,0,0,0,2,1,4
"4657",1,1,5,0,0,1,2,10
"4658",0,0,2,0,0,1,1,4
"4659",0,1,3,0,2,1,1,8
"4660",0,0,2,0,0,5,4,11
"4661",1,0,4,0,0,4,5,14
"4662",2,2,4,0,0,0,0,8
"4663",0,1,0,0,0,1,2,4
"4664",0,1,8,1,1,4,1,16
"4665",1,0,0,0,0,0,3,4
"4666",0,0,17,0,0,4,3,24
"4667",0,1,2,0,0,1,1,5
"4668",0,0,1,0,0,0,0,1
"4669",0,2,4,0,1,3,0,10
"4670",1,1,4,0,0,2,0,8
"4671",4,0,0,0,0,0,0,4
"4672",0,0,0,0,0,3,4,7
"4673",1,2,8,0,0,11,2,24
"4674",0,1,7,1,0,5,0,14
"4675",0,0,2,0,1,3,3,9
"4676",3,2,6,0,1,9,1,22
"4677",1,2,8,0,0,3,7,21
"4678",0,1,3,0,2,0,1,7
"4679",0,0,6,0,0,1,0,7
"4680",3,18,19,0,0,9,18,68
"4681",0,0,7,0,0,6,2,16
"4682",3,9,18,0,0,11,22,63
"4683",1,0,5,0,0,5,0,11
"4684",1,10,15,0,1,6,5,38
"4685",1,3,5,1,2,11,0,23
"4686",0,0,1,0,0,0,1,2
"4687",4,7,9,0,0,9,4,33
"4688",0,0,4,0,0,2,0,6
"4689",0,0,1,0,0,1,0,2
"4690",0,1,2,0,0,3,2,8
"4691",2,1,11,0,0,6,5,25
"4692",0,9,15,1,0,13,11,50
"4693",0,0,1,1,0,1,0,4
"4694",1,1,1,0,0,3,0,6
"4695",0,0,1,0,0,1,0,2
"4696",2,6,9,0,0,4,2,23
"4697",0,0,1,0,0,1,0,2
"4698",0,4,3,0,1,3,4,15
"4699",0,0,0,0,0,1,3,4
"4700",0,0,3,0,0,2,1,6
"4701",0,0,1,0,0,0,0,1
"4702",0,8,7,0,0,8,4,27
"4703",1,0,1,0,0,1,0,3
"4704",0,0,0,0,0,1,0,2
"4705",0,1,5,0,0,0,0,6
"4706",0,0,1,0,0,0,0,1
"4707",1,0,4,0,0,1,3,9
"4708",0,3,3,0,0,13,2,21
"4709",0,0,2,0,1,3,3,9
"4710",0,0,2,0,0,2,0,4
"4711",0,0,6,0,0,19,1,27
"4712",0,0,1,0,0,1,0,2
"4713",2,6,12,1,0,5,7,33
"4714",0,1,2,0,0,0,1,4
"4715",0,0,1,0,0,3,0,4
"4716",0,1,4,0,0,2,1,8
"4717",0,0,0,0,0,0,1,1
"4718",1,1,10,0,0,4,1,17
"4719",0,1,8,0,0,3,3,15
"4720",0,2,2,0,0,1,0,5
"4721",3,2,10,0,1,6,1,23
"4722",6,2,5,0,0,3,0,16
"4723",0,0,5,0,0,0,0,5
"4724",2,1,2,0,0,0,0,5
"4725",0,0,12,0,0,2,3,17
"4726",1,0,2,0,0,0,0,4
"4727",0,0,0,0,0,2,0,2
"4728",0,0,2,0,0,1,0,3
"4729",1,0,4,0,0,1,0,6
"4730",0,1,3,0,0,3,4,11
"4731",1,0,6,0,0,2,0,9
"4732",1,9,9,0,0,3,5,27
"4733",2,18,18,0,0,9,19,67
"4734",2,0,12,0,0,7,2,23
"4735",1,0,2,0,0,4,3,10
"4736",2,2,1,0,1,2,0,8
"4737",2,1,3,0,0,5,1,12
"4738",0,1,10,0,0,5,1,17
"4739",0,5,10,0,1,3,1,20
"4740",0,0,1,0,0,0,0,1
"4741",0,0,4,0,0,4,1,9
"4742",1,8,12,0,0,16,10,48
"4743",0,0,1,0,0,0,0,1
"4744",0,3,8,0,0,11,2,24
"4745",0,0,3,0,0,1,2,6
"4746",0,2,8,0,1,7,5,23
"4747",0,1,7,0,0,4,3,16
"4748",3,1,4,0,0,3,2,13
"4749",0,0,1,0,0,3,0,4
"4750",0,0,4,1,1,2,0,10
"4751",0,0,6,0,0,5,0,11
"4752",0,0,9,0,0,6,2,17
"4753",0,0,1,0,0,0,0,1
"4754",1,1,6,0,0,6,0,14
"4755",0,0,7,0,0,0,2,9
"4756",1,1,8,1,1,8,3,23
"4757",1,2,14,0,0,11,2,30
"4758",0,0,7,0,0,0,2,9
"4759",1,4,5,0,1,4,2,17
"4760",0,1,9,0,0,2,1,14
"4761",2,0,16,0,0,10,3,31
"4762",1,1,1,0,0,1,1,5
"4763",0,0,4,0,0,1,1,6
"4764",1,1,5,0,1,6,1,15
"4765",0,0,0,0,0,1,0,1
"4766",0,0,5,0,0,3,1,10
"4767",0,1,10,0,0,3,6,20
"4768",0,0,0,0,0,0,0,0
"4769",0,0,0,0,2,1,0,3
"4770",1,0,14,0,0,5,5,25
"4771",0,1,8,0,0,3,2,14
"4772",0,3,3,0,1,4,1,13
"4773",3,0,2,0,0,1,0,6
"4774",0,1,3,0,0,2,0,6
"4775",1,2,7,0,1,6,6,23
"4776",1,0,0,0,0,2,0,3
"4777",0,1,3,0,2,0,1,7
"4778",1,2,9,0,0,3,7,22
"4779",0,0,0,0,1,2,3,6
"4780",1,0,1,0,0,1,0,3
"4781",1,1,2,0,0,3,1,8
"4782",2,2,3,1,0,9,4,21
"4783",0,1,5,0,0,3,1,10
"4784",1,0,1,0,0,4,3,9
"4785",2,0,12,0,0,3,3,20
"4786",3,8,11,1,0,4,12,40
"4787",0,0,2,0,0,0,0,2
"4788",0,0,1,0,0,0,0,1
"4789",0,0,2,0,0,2,1,5
"4790",0,1,3,0,0,2,0,6
"4791",4,11,9,0,1,14,7,46
"4792",2,12,5,0,0,15,11,47
"4793",1,3,10,0,0,3,3,22
"4794",4,11,11,0,1,14,7,48
"4795",4,5,22,0,1,7,9,48
"4796",1,1,6,0,1,7,2,18
"4797",0,1,6,0,0,4,1,13
"4798",2,12,9,0,0,14,9,48
"4799",0,0,3,0,1,0,3,9
"4800",4,0,1,0,0,0,0,5
"4801",0,0,2,0,0,0,0,2
"4802",0,0,0,0,0,0,0,0
"4803",0,1,5,0,1,11,2,20
"4804",2,1,11,0,0,6,4,24
"4805",0,1,4,0,0,2,0,7
"4806",1,3,4,0,0,10,0,20
"4807",0,2,5,0,0,7,4,19
"4808",0,0,1,0,0,0,0,1
"4809",3,1,6,0,0,3,6,20
"4810",0,0,3,0,0,1,0,4
"4811",0,1,5,0,0,5,1,12
"4812",0,0,1,0,0,0,0,1
"4813",0,0,6,0,0,5,0,11
"4814",0,0,2,0,0,0,0,2
"4815",0,2,2,0,0,0,1,5
"4816",1,0,4,0,0,1,1,7
"4817",0,0,4,0,0,2,1,7
"4818",1,0,4,0,0,4,0,9
"4819",0,1,2,0,0,2,1,6
"4820",2,0,10,0,0,6,3,21
"4821",0,0,2,0,0,4,2,8
"4822",2,0,17,0,0,7,4,30
"4823",2,1,1,0,0,0,1,5
"4824",2,1,8,0,0,2,6,19
"4825",0,0,1,0,0,0,0,1
"4826",0,0,3,0,0,4,1,8
"4827",2,11,12,0,0,21,10,56
"4828",2,13,7,0,0,17,8,49
"4829",1,1,6,0,0,6,0,14
"4830",2,11,24,1,0,9,15,64
"4831",1,0,0,0,0,2,0,3
"4832",1,1,2,0,0,0,1,5
"4833",1,1,4,0,0,4,1,11
"4834",0,1,12,0,0,5,1,19
"4835",0,0,9,0,0,3,0,12
"4836",2,1,1,0,0,2,6,12
"4837",0,1,1,0,0,0,0,2
"4838",4,0,3,1,0,3,1,12
"4839",0,0,1,0,0,2,0,3
"4840",0,2,2,0,0,4,1,9
"4841",0,0,1,0,0,0,0,1
"4842",1,0,6,0,0,4,2,13
"4843",1,1,7,1,0,6,1,17
"4844",0,0,3,0,0,0,0,4
"4845",0,0,4,0,0,1,1,6
"4846",1,3,8,0,2,12,1,27
"4847",0,9,17,1,1,9,8,46
"4848",1,8,12,0,0,15,6,42
"4849",0,0,0,0,0,2,0,2
"4850",3,4,9,0,1,2,1,20
"4851",0,0,1,0,0,3,0,4
"4852",2,0,15,0,0,5,5,28
"4853",0,0,0,0,0,0,0,0
"4854",1,3,3,0,0,10,0,18
"4855",1,0,5,0,0,7,0,13
"4856",0,0,0,0,0,2,0,3
"4857",1,0,8,0,0,6,3,18
"4858",11,10,38,3,3,27,24,117
"4859",2,17,19,0,0,8,17,63
"4860",0,1,0,0,0,2,2,5
"4861",0,2,2,0,0,0,1,5
"4862",1,1,4,1,0,5,2,14
"4863",1,3,12,0,0,4,6,26
"4864",0,0,2,0,0,1,0,3
"4865",2,0,5,0,0,3,2,12
"4866",1,16,16,0,0,8,11,52
"4867",1,4,7,0,0,6,5,23
"4868",1,3,1,0,0,10,0,16
"4869",1,1,9,0,0,5,5,21
"4870",1,3,2,0,0,2,5,13
"4871",0,1,3,0,0,3,0,8
"4872",9,4,27,1,2,10,8,61
"4873",1,1,4,0,0,4,0,10
"4874",0,0,3,0,0,4,2,9
"4875",0,1,2,0,0,0,0,3
"4876",2,1,12,0,0,2,6,23
"4877",0,0,4,0,0,1,1,6
"4878",0,0,3,0,0,4,0,7
"4879",0,0,6,0,0,4,0,10
"4880",1,0,12,0,0,6,6,25
"4881",0,1,2,0,0,3,0,6
"4882",1,1,2,0,0,4,0,8
"4883",0,1,3,0,2,0,1,7
"4884",0,1,7,0,0,1,0,9
"4885",0,0,0,0,0,2,1,4
"4886",0,0,8,0,0,4,2,14
"4887",0,0,0,0,0,1,0,1
"4888",1,0,4,0,0,2,0,7
"4889",1,1,9,0,0,5,5,21
"4890",0,0,8,0,0,8,0,16
"4891",0,0,2,0,0,1,2,5
"4892",0,0,3,0,0,0,0,3
"4893",3,1,5,0,1,5,2,19
"4894",0,0,3,0,0,1,2,6
"4895",0,0,0,0,0,2,0,2
"4896",0,0,5,0,0,1,1,7
"4897",0,0,2,1,0,1,0,4
"4898",2,13,6,0,0,16,9,48
"4899",0,0,3,0,0,4,1,8
"4900",0,0,2,0,1,0,0,3
"4901",0,0,5,0,1,1,3,10
"4902",1,0,8,0,0,0,0,9
"4903",0,0,3,0,0,3,0,6
"4904",1,1,8,0,0,3,1,14
"4905",3,1,4,0,0,3,1,12
"4906",0,1,10,0,1,3,5,20
"4907",0,0,2,1,1,1,0,6
"4908",0,0,0,0,0,3,0,3
"4909",0,0,3,0,0,1,2,6
"4910",3,22,19,0,0,10,18,73
"4911",0,8,7,0,0,9,4,29
"4912",0,1,2,0,0,0,1,4
"4913",1,0,6,0,0,3,5,15
"4914",0,0,1,0,0,3,1,5
"4915",1,3,3,0,1,4,1,13
"4916",0,1,4,0,0,3,1,9
"4917",0,1,6,0,0,4,1,13
"4918",0,0,4,0,0,0,2,6
"4919",3,18,15,0,1,8,13,59
"4920",0,0,5,0,0,4,1,10
"4921",3,10,14,0,0,17,6,51
"4922",0,2,3,0,0,5,1,11
"4923",0,1,5,0,0,1,0,7
"4924",1,2,7,0,1,9,3,23
"4925",0,0,5,1,0,3,0,9
"4926",0,1,3,0,0,3,0,7
"4927",0,0,5,0,0,3,1,9
"4928",0,0,0,0,0,1,1,3
"4929",1,0,4,0,0,2,1,8
"4930",0,0,1,0,0,0,0,1
"4931",0,0,4,0,0,4,0,8
"4932",0,0,1,0,0,1,0,2
"4933",0,0,3,0,0,0,0,3
"4934",0,0,2,0,0,0,0,2
"4935",1,1,6,0,0,5,0,13
"4936",0,1,0,0,0,0,0,1
"4937",0,1,1,0,0,1,0,3
"4938",0,0,0,0,0,1,0,1
"4939",0,0,1,0,0,0,0,1
"4940",0,0,3,0,0,2,2,7
"4941",0,1,1,0,0,2,0,4
"4942",1,0,3,0,1,4,2,11
"4943",0,1,0,0,1,0,0,2
"4944",0,0,3,0,0,0,0,3
"4945",0,0,1,0,0,1,0,2
"4946",14,11,40,3,4,24,25,122
"4947",1,1,1,0,0,8,2,13
"4948",0,0,1,0,0,1,0,2
"4949",3,0,5,2,0,6,6,22
"4950",2,2,14,1,0,25,1,46
"4951",0,0,0,0,0,0,0,1
"4952",0,0,8,0,0,2,0,10
"4953",14,4,26,0,2,7,6,59
"4954",1,0,6,0,0,4,4,15
"4955",2,1,15,0,0,6,5,29
"4956",0,1,6,0,0,3,2,12
"4957",0,0,14,0,0,4,3,21
"4958",2,2,4,0,0,4,2,14
"4959",1,1,0,0,0,2,0,5
"4960",0,0,1,0,0,2,0,3
"4961",1,1,7,0,0,1,0,10
"4962",0,0,13,0,0,5,1,19
"4963",0,0,3,0,0,1,0,4
"4964",0,0,5,0,0,0,2,7
"4965",1,5,7,0,1,21,4,39
"4966",0,0,1,0,0,0,0,1
"4967",0,0,3,0,0,3,0,6
"4968",0,0,2,0,0,1,1,4
"4969",0,0,1,0,0,1,0,2
"4970",1,0,4,0,0,3,3,11
"4971",0,0,6,0,0,0,0,6
"4972",0,0,1,0,0,2,0,3
"4973",3,6,9,0,1,5,6,30
"4974",1,3,4,0,0,11,0,21
"4975",0,0,11,0,0,4,0,15
"4976",2,2,19,0,0,10,6,40
"4977",3,0,2,0,0,1,0,6
"4978",0,0,3,0,1,6,1,11
"4979",0,0,4,0,0,2,0,6
"4980",0,0,1,0,0,1,0,2
"4981",0,0,3,0,0,1,2,6
"4982",2,0,0,0,1,6,3,12
"4983",0,0,1,0,0,3,0,4
"4984",0,1,2,0,0,4,2,9
"4985",0,0,0,0,0,0,0,0
"4986",1,0,6,0,0,2,4,13
"4987",0,0,3,0,0,0,0,3
"4988",0,1,3,0,2,1,1,8
"4989",0,1,3,0,2,1,1,8
"4990",0,0,1,0,0,4,4,9
"4991",0,0,0,0,0,0,0,0
"4992",4,14,33,0,1,21,24,97
"4993",0,3,3,0,0,11,1,18
"4994",0,0,0,0,0,3,0,3
"4995",1,1,2,0,0,5,1,10
"4996",0,1,4,0,1,10,2,18
"4997",1,8,15,1,0,12,12,49
"4998",0,0,0,0,0,0,0,0
"4999",0,0,3,0,0,3,1,7
"5000",0,3,11,0,1,2,5,22
