"","V1","V2","V3","V4","V5","V6","V7","V8"
"734",13,118,112,37,17,93,90,480
"735",0,0,1,1,0,6,0,8
"736",0,9,16,12,4,41,13,95
"737",7,6,27,9,3,52,13,117
"738",5,13,45,17,0,130,18,228
"739",2,23,58,19,5,38,30,178
"740",0,2,30,8,0,34,13,87
"741",12,66,54,8,6,155,35,337
"742",14,13,39,15,5,68,9,163
"743",1,3,119,3,7,36,9,178
"744",5,1,14,3,1,16,3,43
"745",0,4,33,4,3,31,13,88
"746",12,27,42,13,3,107,17,222
"747",11,26,21,10,13,59,21,161
"748",1,4,33,20,1,178,7,244
"749",0,1,10,2,0,11,6,30
"750",3,13,24,16,0,21,25,102
"751",4,26,87,29,2,97,50,295
"752",12,21,38,18,5,131,30,256
"753",4,4,11,1,0,25,8,53
"754",7,122,134,46,15,102,104,533
"755",3,3,19,3,5,18,1,52
"756",11,42,73,13,4,136,74,355
"757",2,5,30,17,4,26,10,94
"758",10,48,109,17,3,103,36,326
"759",0,2,12,6,2,23,1,46
"760",1,1,28,8,1,45,8,92
"761",12,21,27,13,2,50,22,147
"762",8,6,25,10,0,26,10,86
"763",6,2,33,4,2,29,2,78
"764",8,113,130,45,29,92,115,532
"765",0,1,16,2,2,5,6,32
"766",9,6,37,13,2,55,12,134
"767",0,9,15,11,4,38,13,90
"768",2,6,11,5,1,14,8,47
"769",5,7,26,3,0,38,11,90
"770",0,0,2,1,0,6,1,10
"771",0,1,2,0,0,5,0,8
"772",8,3,15,4,0,18,7,56
"773",6,10,45,9,3,48,18,139
"774",0,9,14,9,4,24,11,71
"775",3,7,49,12,3,30,28,134
"776",8,38,85,7,13,71,51,273
"777",1,1,17,5,1,19,8,52
"778",2,6,26,14,3,35,9,95
"779",0,1,7,4,0,2,2,16
"780",6,16,41,13,2,121,18,217
"781",5,7,16,8,0,41,14,91
"782",8,150,149,50,17,111,116,603
"783",10,3,23,5,0,35,6,82
"784",0,1,5,1,0,2,0,9
"785",18,20,45,23,4,182,46,339
"786",3,6,24,4,5,29,4,75
"787",0,0,7,1,0,0,1,9
"788",1,0,3,2,0,5,0,11
"789",0,1,6,0,0,3,1,11
"790",4,12,58,16,4,112,50,258
"791",6,11,24,5,6,55,9,116
"792",2,1,16,8,1,45,5,78
"793",1,8,17,11,4,37,10,88
"794",0,1,22,17,0,22,14,76
"795",13,10,59,28,2,93,23,228
"796",9,25,32,38,8,86,19,219
"797",25,119,294,67,17,283,111,916
"798",0,0,12,2,1,8,6,29
"799",8,12,44,12,1,266,18,361
"800",1,2,19,6,0,29,6,63
"801",4,7,18,3,0,31,11,74
"802",0,0,23,4,6,21,9,64
"803",6,12,42,10,0,89,20,179
"804",10,153,176,50,38,133,138,698
"805",1,23,14,1,0,14,0,53
"806",2,0,11,2,1,33,5,54
"807",2,4,9,3,0,9,1,28
"808",1,1,21,6,0,17,7,53
"809",7,67,86,34,9,77,74,355
"810",1,6,38,16,18,50,12,141
"811",0,9,15,9,4,26,13,76
"812",3,16,89,21,2,93,44,268
"813",3,7,21,15,3,25,15,89
"814",1,15,29,32,4,80,15,176
"815",1,10,47,12,5,38,32,147
"816",0,9,41,13,5,31,33,134
"817",0,0,22,3,0,9,3,37
"818",0,7,19,11,2,41,13,93
"819",0,4,15,5,3,25,5,57
"820",0,2,17,4,0,12,3,38
"821",5,27,94,30,2,98,50,306
"822",0,3,12,1,0,9,5,30
"823",93,95,216,54,15,247,149,869
"824",0,0,1,0,0,0,0,1
"825",0,2,17,2,1,13,11,46
"826",2,25,94,54,11,147,47,381
"827",8,7,35,8,3,57,15,133
"828",1,5,41,14,0,25,13,99
"829",0,2,14,6,0,13,1,36
"830",2,29,53,9,4,87,37,221
"831",1,4,17,6,0,37,16,82
"832",6,32,119,52,10,162,74,455
"833",0,0,21,3,0,9,6,39
"834",20,27,35,3,2,48,26,161
"835",1,2,15,11,2,53,15,99
"836",1,1,15,7,1,46,5,76
"837",1,4,36,22,1,171,7,242
"838",1,4,32,27,0,29,17,110
"839",11,29,40,14,4,108,54,260
"840",14,9,18,5,1,25,5,77
"841",2,1,3,4,0,14,0,25
"842",0,4,16,6,0,31,4,61
"843",1,2,16,10,3,61,16,109
"844",0,0,20,3,2,17,5,47
"845",5,8,29,10,3,55,9,120
"846",1,1,17,6,0,14,5,44
"847",2,22,74,36,2,203,41,382
"848",1,1,13,5,1,17,8,46
"849",0,1,25,2,1,15,7,51
"850",5,3,21,7,4,30,7,77
"851",2,3,25,6,0,19,2,57
"852",66,158,460,90,20,443,184,1421
"853",1,1,7,3,0,18,2,32
"854",0,3,12,1,1,10,5,32
"855",17,173,141,41,11,139,112,634
"856",14,18,47,14,2,65,23,183
"857",2,3,19,8,1,22,8,63
"858",0,0,8,2,0,5,3,18
"859",2,5,7,9,0,25,2,50
"860",2,5,14,11,0,17,7,56
"861",0,16,56,10,0,47,26,155
"862",2,5,18,9,1,25,14,74
"863",1,11,26,12,2,46,26,124
"864",2,22,74,36,2,203,41,382
"865",2,1,7,0,0,13,1,24
"866",1,9,16,9,4,26,12,77
"867",12,68,61,8,6,153,41,350
"868",7,0,34,4,1,28,1,75
"869",1,8,43,14,1,77,29,173
"870",0,1,4,0,0,2,0,7
"871",0,9,40,17,1,31,24,123
"872",0,1,16,7,1,16,12,53
"873",0,2,11,2,0,28,13,56
"874",1,0,26,8,1,25,4,65
"875",1,2,6,2,0,15,3,29
"876",1,9,15,9,4,29,13,80
"877",3,10,50,4,5,54,6,132
"878",1,1,10,2,1,20,3,38
"879",0,0,5,1,0,11,0,17
"880",0,0,4,0,0,4,1,9
"881",4,7,16,2,0,26,6,61
"882",16,24,63,24,6,182,40,357
"883",0,1,24,3,1,14,7,50
"884",2,7,24,10,1,28,21,93
"885",107,88,163,57,13,207,153,788
"886",0,1,9,2,1,18,6,37
"887",9,22,18,9,13,40,14,125
"888",7,6,45,6,0,50,18,132
"889",3,7,35,9,0,39,10,103
"890",15,47,81,19,5,159,75,403
"891",10,32,57,19,6,157,42,324
"892",0,0,15,3,0,10,3,31
"893",2,4,8,8,1,23,3,49
"894",6,139,123,42,13,107,117,548
"895",4,7,19,8,2,87,13,140
"896",2,17,74,45,8,83,36,267
"897",2,14,42,18,1,55,22,154
"898",0,5,33,26,1,24,26,116
"899",0,0,6,3,0,8,4,21
"900",9,7,35,3,2,56,12,124
"901",0,9,15,9,4,32,13,82
"902",0,4,23,7,1,25,10,70
"903",12,18,49,8,1,184,10,282
"904",2,6,47,14,5,31,25,132
"905",4,27,51,19,3,83,46,234
"906",10,26,40,12,2,111,48,249
"907",6,17,76,50,9,119,31,309
"908",1,2,4,2,0,3,4,16
"909",4,2,17,5,4,25,2,59
"910",17,214,180,37,19,165,154,786
"911",1,4,29,18,2,214,7,275
"912",0,3,12,1,0,9,5,30
"913",0,0,20,3,0,24,3,50
"914",0,5,37,12,1,29,24,109
"915",1,3,14,3,1,19,2,43
"916",2,4,26,5,1,21,8,67
"917",8,16,44,17,2,96,24,207
"918",0,0,8,4,0,29,6,47
"919",10,17,48,11,2,104,12,204
"920",0,0,7,3,0,13,2,25
"921",0,14,34,27,0,69,16,160
"922",1,1,12,2,1,24,1,42
"923",0,3,12,1,1,9,5,31
"924",6,32,67,38,3,113,59,321
"925",0,1,11,3,1,17,9,42
"926",21,19,40,12,5,91,16,204
"927",22,113,193,56,10,217,119,730
"928",10,16,48,9,2,96,13,194
"929",0,0,13,3,0,3,4,23
"930",2,4,8,3,2,7,12,38
"931",18,19,53,24,5,190,37,347
"932",0,0,3,1,0,7,0,11
"933",6,33,110,55,10,142,73,429
"934",2,7,39,15,16,55,10,144
"935",0,14,33,29,0,72,16,164
"936",2,19,49,20,5,44,43,182
"937",4,2,18,5,3,24,8,64
"938",4,35,43,24,7,60,49,222
"939",15,27,68,20,6,201,38,376
"940",1,14,31,7,2,30,15,100
"941",0,0,9,1,0,6,1,17
"942",0,1,14,1,0,13,2,31
"943",1,2,13,9,3,57,15,100
"944",4,2,24,2,3,26,2,63
"945",0,3,12,2,0,17,2,36
"946",0,2,4,4,0,6,2,18
"947",1,12,67,29,1,60,61,233
"948",3,1,14,2,1,37,6,64
"949",0,10,8,10,0,17,8,53
"950",0,0,1,1,0,9,0,11
"951",75,165,461,96,21,447,189,1454
"952",0,1,7,2,0,9,1,20
"953",23,22,54,12,2,78,31,222
"954",2,4,34,8,1,27,16,92
"955",3,6,20,11,0,35,12,87
"956",0,1,9,1,0,7,2,20
"957",0,0,11,3,0,15,1,30
"958",0,0,3,2,0,13,1,19
"959",1,1,18,6,0,14,5,45
"960",0,1,25,4,0,12,1,43
"961",0,2,8,10,0,49,4,73
"962",5,11,31,12,2,63,29,154
"963",0,1,13,2,0,9,3,28
"964",2,5,14,11,0,17,7,56
"965",0,0,21,6,1,5,3,36
"966",0,9,18,3,0,16,16,62
"967",1,11,27,12,2,47,26,126
"968",6,8,41,21,0,74,32,183
"969",0,1,8,5,0,16,4,34
"970",2,3,10,0,0,12,4,31
"971",2,4,41,18,1,48,29,146
"972",5,1,21,4,1,24,10,66
"973",8,7,38,27,8,57,26,172
"974",0,9,70,24,3,58,46,210
"975",1,2,17,4,0,19,3,46
"976",0,5,16,0,2,13,5,41
"977",1,0,4,2,0,5,2,14
"978",1,28,59,17,3,52,31,191
"979",1,4,5,2,0,8,1,21
"980",7,24,50,21,1,78,28,211
"981",2,17,26,33,4,77,18,177
"982",0,4,38,17,1,25,20,106
"983",0,1,6,0,0,3,2,12
"984",10,6,25,4,0,42,4,91
"985",1,8,24,19,4,24,14,94
"986",9,119,121,46,15,100,90,503
"987",0,1,23,2,0,15,8,49
"988",0,4,18,2,1,8,11,44
"989",4,5,17,9,0,31,11,77
"990",9,28,49,18,7,146,60,318
"991",0,4,18,7,1,28,5,63
"992",13,16,42,7,2,149,8,237
"993",0,1,6,1,0,7,1,16
"994",1,24,52,40,5,80,40,246
"995",3,16,35,11,0,50,18,133
"996",6,3,12,1,0,31,3,56
"997",5,31,125,68,13,168,68,478
"998",2,3,21,11,0,46,7,90
"999",1,3,25,7,1,29,12,78
"1000",0,2,24,8,1,24,9,68
"1001",1,7,14,13,2,21,10,68
"1002",2,6,18,8,0,29,8,71
"1003",1,2,12,6,0,14,3,38
"1004",0,2,0,0,0,0,0,2
"1005",0,1,15,6,2,22,10,57
"1006",0,1,14,4,1,18,7,45
"1007",0,0,8,1,1,7,4,21
"1008",0,8,16,11,1,22,16,74
"1009",1,0,3,3,0,7,0,14
"1010",12,5,63,22,2,121,24,249
"1011",1,29,52,16,4,69,36,207
"1012",14,22,50,28,4,165,48,332
"1013",18,193,176,41,16,154,137,736
"1014",1,2,26,5,0,15,7,56
"1015",4,12,37,11,7,112,33,216
"1016",0,1,14,10,0,15,7,47
"1017",5,24,62,21,0,181,24,317
"1018",13,13,43,7,2,142,9,229
"1019",0,3,23,10,4,22,16,78
"1020",1,9,15,9,4,24,11,73
"1021",0,2,11,4,1,16,9,43
"1022",8,2,15,4,0,16,3,49
"1023",4,13,27,12,1,42,20,119
"1024",2,7,51,12,7,126,25,230
"1025",10,10,54,20,1,125,18,238
"1026",0,0,11,6,0,9,1,27
"1027",0,2,11,3,0,2,1,19
"1028",11,7,39,13,5,59,13,147
"1029",7,27,46,21,0,77,31,210
"1030",0,1,10,2,1,17,6,37
"1031",4,2,11,3,3,25,4,52
"1032",7,7,29,8,2,52,14,119
"1033",1,10,51,14,5,43,38,164
"1034",0,0,0,1,0,12,1,14
"1035",2,6,14,14,2,24,11,73
"1036",0,7,26,7,2,24,14,80
"1037",4,8,25,7,4,34,5,87
"1038",1,2,24,5,0,12,7,51
"1039",6,39,93,10,11,72,61,292
"1040",8,10,41,12,4,53,13,142
"1041",0,1,8,1,0,2,1,13
"1042",1,8,19,14,3,20,14,79
"1043",0,1,12,4,0,99,2,118
"1044",0,1,1,6,0,15,0,23
"1045",0,2,15,4,0,110,3,134
"1046",0,0,4,0,1,1,0,6
"1047",2,17,49,15,8,43,20,154
"1048",18,14,36,7,0,48,8,131
"1049",2,6,12,1,0,14,1,36
"1050",0,3,11,3,1,13,3,34
"1051",2,3,21,13,3,40,8,91
"1052",13,10,64,10,2,83,32,214
"1053",2,3,25,6,0,19,2,57
"1054",0,2,15,6,1,21,3,48
"1055",2,1,26,9,2,28,15,83
"1056",0,1,11,2,1,13,7,35
"1057",10,10,52,14,3,152,14,255
"1058",0,1,6,2,1,7,2,19
"1059",7,226,167,24,13,114,39,590
"1060",3,6,19,11,0,34,12,85
"1061",6,5,15,6,0,41,17,91
"1062",0,0,3,4,0,1,1,9
"1063",2,5,21,4,5,33,4,74
"1064",0,0,9,4,0,13,0,26
"1065",60,67,135,56,4,188,142,652
"1066",1,1,9,4,0,30,3,48
"1067",2,3,11,2,1,16,3,38
"1068",2,3,22,9,1,38,18,94
"1069",8,8,33,7,7,42,17,123
"1070",3,22,70,52,2,117,43,312
"1071",1,1,4,3,0,17,2,28
"1072",1,26,23,3,3,56,21,133
"1073",0,0,1,1,0,7,0,9
"1074",3,4,52,19,1,56,14,149
"1075",0,2,17,2,1,9,7,38
"1076",2,5,57,3,5,48,5,125
"1077",1,7,25,15,5,30,17,100
"1078",12,29,33,11,6,112,53,256
"1079",6,8,24,5,6,49,9,107
"1080",11,26,31,11,4,59,14,156
"1081",2,8,17,12,3,23,13,79
"1082",23,38,54,13,1,82,40,251
"1083",1,1,10,1,1,8,5,27
"1084",0,2,20,2,0,10,4,38
"1085",7,10,44,9,3,46,18,137
"1086",2,6,30,11,2,28,6,85
"1087",0,1,11,4,0,7,3,26
"1088",0,1,9,3,0,15,3,31
"1089",3,5,16,5,1,33,2,66
"1090",0,0,7,0,0,1,0,8
"1091",4,10,45,18,3,58,20,158
"1092",6,143,158,48,30,111,102,598
"1093",8,36,99,39,5,127,74,388
"1094",0,4,5,4,0,19,3,35
"1095",1,5,43,6,1,61,23,141
"1096",0,2,17,2,1,9,7,38
"1097",2,1,43,7,2,13,5,73
"1098",1,0,14,3,1,2,2,23
"1099",4,13,47,12,5,95,4,180
"1100",1,4,34,23,1,182,7,252
"1101",12,15,47,9,2,199,11,295
"1102",7,15,39,16,1,78,23,181
"1103",2,4,18,10,0,36,4,74
"1104",1,1,4,1,0,5,1,13
"1105",0,0,0,0,0,6,0,6
"1106",0,1,9,0,1,10,0,21
"1107",7,6,45,20,0,56,19,153
"1108",6,47,84,42,5,134,60,379
"1109",0,6,43,17,0,31,18,115
"1110",3,13,38,10,5,85,9,163
"1111",5,22,51,34,2,182,47,343
"1112",1,9,14,9,4,24,10,71
"1113",0,8,18,9,8,66,22,131
"1114",9,125,142,56,17,101,113,566
"1115",0,0,8,0,0,2,1,11
"1116",2,13,34,25,7,55,16,152
"1117",1,0,8,1,0,6,0,16
"1118",0,4,13,2,0,10,4,33
"1119",8,9,32,17,1,77,19,164
"1120",2,13,31,5,2,25,10,88
"1121",0,9,14,9,4,24,11,71
"1122",9,23,20,11,12,46,15,136
"1123",14,17,48,12,2,65,23,181
"1124",2,7,20,11,3,23,14,81
"1125",1,4,46,2,4,38,3,98
"1126",10,50,124,24,3,118,51,380
"1127",1,1,2,0,0,6,1,11
"1128",1,4,37,14,3,33,13,105
"1129",5,20,50,34,2,186,46,343
"1130",1,1,20,9,0,58,14,104
"1131",8,117,149,39,22,114,90,539
"1132",0,1,20,3,1,5,4,34
"1133",8,9,21,25,9,59,10,143
"1134",1,0,5,1,0,6,1,14
"1135",1,6,23,23,4,69,10,136
"1136",5,21,51,35,2,182,48,344
"1137",7,157,118,21,9,92,32,436
"1138",2,15,27,7,2,25,16,94
"1139",2,5,29,17,0,22,21,97
"1140",6,70,97,41,10,84,79,389
"1141",2,2,9,8,1,18,3,43
"1142",0,2,10,2,1,15,4,34
"1143",0,2,18,5,2,16,19,62
"1144",13,14,56,21,2,294,28,428
"1145",10,7,21,3,0,194,7,242
"1146",15,12,70,30,2,103,29,261
"1147",4,8,29,8,1,45,11,106
"1148",1,2,26,12,4,73,19,137
"1149",2,3,22,8,2,35,4,76
"1150",1,9,53,15,5,39,36,160
"1151",1,3,24,6,1,24,8,67
"1152",2,21,42,23,3,74,30,196
"1153",11,14,32,5,2,116,8,188
"1154",39,137,373,65,17,316,134,1081
"1155",1,6,17,5,0,21,9,59
"1156",1,7,12,13,2,41,8,84
"1157",2,3,7,1,0,15,2,30
"1158",1,1,17,6,0,15,5,45
"1159",10,17,61,18,2,81,30,219
"1160",1,3,35,7,3,29,31,109
"1161",3,47,65,34,5,69,62,286
"1162",5,22,539,40,4,102,80,792
"1163",0,0,11,2,0,5,4,22
"1164",0,0,11,1,1,11,8,32
"1165",4,4,23,4,5,40,12,92
"1166",0,2,17,15,0,22,9,65
"1167",10,13,75,27,2,97,27,251
"1168",0,2,28,5,2,11,2,50
"1169",8,43,56,16,3,149,26,302
"1170",1,5,7,11,2,18,6,50
"1171",6,8,28,5,0,68,25,140
"1172",4,9,19,8,1,13,2,56
"1173",0,7,37,25,1,27,27,125
"1174",0,22,39,12,6,42,13,134
"1175",6,8,19,8,2,24,3,70
"1176",1,2,11,3,0,22,2,41
"1177",0,2,25,8,1,21,3,60
"1178",7,34,47,26,1,82,45,244
"1179",9,3,10,2,0,13,3,40
"1180",0,0,0,0,0,0,0,0
"1181",0,2,17,10,2,34,9,74
"1182",0,1,8,0,2,18,9,38
"1183",3,22,51,31,2,163,45,317
"1184",14,47,80,18,3,63,44,270
"1185",0,1,19,7,1,34,8,70
"1186",7,2,26,1,0,28,6,70
"1187",1,1,16,6,0,15,5,44
"1188",2,2,8,7,1,19,3,42
"1189",6,9,47,14,4,54,22,156
"1190",7,30,78,31,2,157,36,341
"1191",15,17,48,12,2,71,23,188
"1192",0,0,3,2,0,10,0,15
"1193",4,1,20,1,0,32,8,66
"1194",0,1,17,4,0,23,12,57
"1195",0,1,7,0,0,5,0,13
"1196",1,4,16,9,3,41,12,86
"1197",1,9,52,16,5,37,40,162
"1198",1,6,19,2,0,24,4,56
"1199",7,24,49,18,7,151,59,316
"1200",19,20,36,14,4,176,25,295
"1201",14,15,51,18,1,253,26,378
"1202",0,0,11,4,2,15,6,38
"1203",0,11,77,26,3,59,51,227
"1204",1,1,2,0,0,3,1,8
"1205",18,20,37,14,4,175,23,292
"1206",1,11,21,10,3,44,24,114
"1207",1,0,8,3,0,4,2,18
"1208",0,0,7,3,1,5,5,21
"1209",0,2,30,9,0,36,17,94
"1210",1,2,25,6,1,29,4,68
"1211",1,3,27,5,0,21,7,64
"1212",4,0,14,1,0,13,3,35
"1213",1,0,9,3,0,10,3,26
"1214",1,14,50,26,2,44,43,180
"1215",0,0,7,3,1,5,5,21
"1216",5,18,59,27,8,176,23,317
"1217",0,2,43,13,1,32,25,116
"1218",9,126,147,41,27,97,89,536
"1219",3,4,7,0,1,17,4,36
"1220",2,9,17,16,3,29,12,88
"1221",2,1,12,8,1,34,19,78
"1222",1,6,42,15,16,47,13,140
"1223",4,0,15,3,2,54,6,84
"1224",10,144,141,50,17,111,105,581
"1225",5,71,105,19,21,68,48,337
"1226",1,2,16,10,3,61,16,109
"1227",6,13,42,11,4,82,6,164
"1228",0,0,3,1,0,3,0,7
"1229",1,16,29,7,2,27,14,96
"1230",6,17,71,24,2,93,24,237
"1231",6,227,163,21,11,119,45,593
"1232",1,25,70,46,3,113,46,308
"1233",4,12,45,13,4,80,4,162
"1234",1,5,12,3,0,15,2,38
"1235",0,1,10,2,3,16,10,42
"1236",5,7,24,5,2,24,7,74
"1237",3,3,0,2,0,4,1,14
"1238",6,11,43,12,2,268,19,361
"1239",0,2,25,16,0,27,12,82
"1240",7,13,32,6,3,56,48,165
"1241",2,3,22,12,1,35,5,80
"1242",9,7,49,7,1,49,16,138
"1243",10,6,40,11,0,84,17,169
"1244",1,17,53,22,2,63,20,180
"1245",4,13,37,8,4,86,8,160
"1246",0,2,11,3,0,18,2,36
"1247",2,5,36,11,0,43,16,113
"1248",1,1,9,4,0,30,3,48
"1249",1,16,62,48,4,93,43,269
"1250",0,2,28,3,2,9,4,48
"1251",1,3,13,5,0,39,14,76
"1252",3,2,26,4,1,36,5,77
"1253",3,21,76,33,2,197,34,368
"1254",0,0,0,0,0,0,0,0
"1255",0,1,17,2,1,7,3,31
"1256",0,5,21,5,1,17,11,60
"1257",2,2,13,5,1,10,4,37
"1258",1,1,6,0,0,5,1,14
"1259",0,9,39,10,0,43,21,122
"1260",5,25,81,32,2,102,49,296
"1261",0,1,3,1,0,10,1,16
"1262",0,1,18,8,0,14,2,43
"1263",5,45,53,31,10,63,66,273
"1264",1,1,22,11,0,42,15,92
"1265",6,16,71,22,2,93,24,234
"1266",1,0,10,0,0,7,1,20
"1267",1,3,25,7,1,31,12,80
"1268",4,19,47,20,1,139,18,248
"1269",4,0,17,3,2,56,8,90
"1270",1,2,116,1,4,31,9,164
"1271",0,1,6,1,0,10,1,19
"1272",0,3,0,1,0,13,0,17
"1273",0,0,0,0,0,0,0,0
"1274",5,5,14,5,0,31,9,69
"1275",7,14,66,15,2,175,26,305
"1276",1,0,10,4,0,4,3,22
"1277",1,4,29,18,2,202,8,264
"1278",0,1,25,6,2,8,4,46
"1279",2,3,21,13,3,41,8,92
"1280",3,7,49,12,3,30,28,134
"1281",0,2,18,9,0,149,9,187
"1282",0,0,4,1,0,13,1,19
"1283",1,14,63,45,5,92,41,263
"1284",6,139,160,39,18,118,115,598
"1285",0,0,5,3,0,15,4,27
"1286",2,0,10,2,2,18,3,37
"1287",3,7,17,5,3,25,7,67
"1288",7,11,47,12,1,270,18,366
"1289",5,4,26,13,1,79,21,149
"1290",7,111,130,23,21,128,107,528
"1291",0,3,0,1,0,14,0,18
"1292",0,5,31,18,0,31,12,97
"1293",0,0,29,4,0,26,7,66
"1294",2,2,18,4,2,26,13,67
"1295",1,0,13,2,0,11,2,29
"1296",0,0,7,3,1,5,5,21
"1297",1,0,7,2,0,9,2,21
"1298",8,10,33,17,2,78,21,170
"1299",0,0,26,3,0,9,2,40
"1300",3,3,20,4,5,25,2,62
"1301",0,1,31,5,0,40,6,83
"1302",2,5,22,4,5,32,4,74
"1303",84,73,128,60,10,188,161,704
"1304",1,0,22,6,0,13,8,50
"1305",0,6,26,11,3,25,11,82
"1306",0,1,21,4,0,24,11,61
"1307",0,1,21,4,5,35,12,78
"1308",2,1,20,14,3,38,6,85
"1309",0,0,2,1,0,9,1,13
"1310",2,6,48,17,3,69,33,181
"1311",2,21,33,21,8,36,28,149
"1312",1,3,118,2,5,32,9,170
"1313",0,0,14,5,1,16,8,44
"1314",0,4,31,4,4,16,7,66
"1315",0,3,32,8,2,8,5,58
"1316",0,2,17,6,3,20,13,61
"1317",1,0,6,2,0,6,0,15
"1318",1,0,15,3,0,14,3,36
"1319",0,0,8,3,0,5,1,17
"1320",1,8,21,4,1,109,8,152
"1321",4,1,18,0,0,23,7,53
"1322",0,1,4,1,1,9,3,19
"1323",1,0,16,3,1,13,2,36
"1324",0,16,57,9,1,44,28,155
"1325",14,24,49,28,4,175,49,344
"1326",1,10,391,4,0,10,11,427
"1327",0,1,7,3,1,9,7,28
"1328",7,3,18,2,1,18,6,55
"1329",31,125,351,64,16,322,117,1026
"1330",0,0,1,0,0,2,1,4
"1331",0,1,9,2,0,7,3,22
"1332",1,4,21,5,0,18,14,64
"1333",1,33,67,18,5,57,35,216
"1334",21,7,38,9,3,49,8,135
"1335",4,3,27,4,1,30,11,81
"1336",0,6,35,28,2,43,36,151
"1337",8,31,104,38,9,169,64,423
"1338",6,10,44,25,9,63,24,182
"1339",1,2,19,11,2,16,9,60
"1340",1,0,27,8,1,26,4,67
"1341",1,3,10,3,4,16,2,39
"1342",3,24,46,21,3,75,32,205
"1343",93,69,143,63,5,216,160,749
"1344",0,1,16,2,1,8,3,31
"1345",1,0,5,2,1,5,1,15
"1346",6,12,28,7,2,58,5,118
"1347",3,13,27,22,0,38,23,126
"1348",2,1,30,9,0,50,7,99
"1349",1,8,24,11,2,28,7,81
"1350",2,2,17,9,1,38,18,88
"1351",1,0,10,5,1,24,2,43
"1352",4,4,21,4,0,39,9,81
"1353",1,8,29,9,0,34,15,96
"1354",4,10,45,12,6,87,5,169
"1355",10,13,54,22,0,120,22,241
"1356",14,23,43,13,2,71,18,184
"1357",0,3,34,9,0,25,23,95
"1358",11,3,14,2,1,13,3,47
"1359",0,2,23,6,0,20,14,65
"1360",10,4,9,2,3,22,4,54
"1361",0,4,33,15,0,40,9,101
"1362",0,1,4,0,0,2,1,8
"1363",0,2,24,5,0,11,7,49
"1364",3,11,50,15,5,157,17,258
"1365",1,2,12,12,2,26,6,61
"1366",3,16,69,26,2,185,23,324
"1367",2,2,27,7,1,34,6,79
"1368",2,11,47,24,9,64,22,179
"1369",8,5,34,11,1,31,10,100
"1370",8,12,44,12,1,268,18,363
"1371",9,23,18,9,13,40,15,127
"1372",12,16,42,8,1,125,11,215
"1373",8,17,25,18,7,53,14,142
"1374",1,2,11,2,0,27,5,48
"1375",5,84,91,22,6,72,21,301
"1376",12,1,13,5,0,12,5,49
"1377",0,3,46,2,3,34,2,90
"1378",9,7,27,4,0,15,1,63
"1379",3,47,65,34,5,69,62,286
"1380",0,0,20,3,2,17,5,47
"1381",2,22,72,39,3,188,38,366
"1382",0,10,32,11,1,31,18,103
"1383",82,92,256,58,12,278,145,923
"1384",0,1,7,2,0,6,3,19
"1385",0,4,21,2,2,19,9,57
"1386",4,25,28,16,4,41,33,151
"1387",0,1,13,3,0,16,1,35
"1388",0,0,3,0,0,3,1,7
"1389",1,5,30,19,1,178,7,241
"1390",8,26,27,22,7,52,15,157
"1391",0,6,37,8,4,36,19,111
"1392",0,0,30,4,2,31,8,75
"1393",6,7,20,5,7,30,6,81
"1394",4,6,30,11,0,57,25,133
"1395",1,1,28,8,1,45,8,92
"1396",2,1,16,8,1,37,18,84
"1397",6,225,162,22,13,107,32,567
"1398",1,6,23,4,1,116,6,157
"1399",0,0,1,0,0,0,0,1
"1400",0,0,1,1,0,1,0,3
"1401",0,2,11,3,0,18,2,36
"1402",7,19,73,22,5,101,31,258
"1403",0,0,11,4,1,8,11,35
"1404",0,11,54,17,1,60,27,170
"1405",8,9,47,11,3,69,22,169
"1406",6,227,164,24,12,115,35,583
"1407",0,4,2,2,0,20,1,29
"1408",16,16,45,10,0,56,11,154
"1409",9,20,52,31,3,170,49,334
"1410",7,9,35,9,1,57,20,138
"1411",0,3,11,4,0,38,4,61
"1412",0,0,32,5,2,31,8,78
"1413",2,13,32,10,1,41,26,125
"1414",7,10,25,7,1,33,12,95
"1415",19,21,51,24,5,182,42,345
"1416",0,7,37,27,1,26,28,127
"1417",4,0,17,3,3,57,6,90
"1418",1,11,26,13,2,48,26,127
"1419",9,0,14,5,0,10,4,43
"1420",10,9,51,13,3,145,11,242
"1421",4,11,32,4,2,160,9,222
"1422",1,1,9,3,0,27,2,43
"1423",91,89,245,58,13,276,143,915
"1424",20,21,60,14,2,86,36,239
"1425",3,3,23,9,1,46,10,95
"1426",1,2,14,10,2,55,15,99
"1427",2,4,31,17,4,24,11,93
"1428",9,125,154,43,31,112,113,587
"1429",7,19,27,7,3,39,10,112
"1430",1,3,14,3,2,9,1,33
"1431",0,0,29,4,2,30,7,72
"1432",14,108,97,33,11,87,84,434
"1433",2,14,49,12,7,50,24,158
"1434",2,0,6,3,0,4,3,18
"1435",1,1,10,3,2,15,9,41
"1436",0,1,31,5,0,42,7,86
"1437",1,12,22,16,0,55,21,128
"1438",0,0,8,1,1,2,1,13
"1439",0,3,27,7,1,21,5,64
"1440",18,52,82,26,5,167,88,440
"1441",9,9,41,9,4,49,13,135
"1442",0,2,9,2,0,8,3,24
"1443",6,7,16,0,0,23,4,56
"1444",1,1,18,6,0,14,6,46
