"","V1","V2","V3","V4","V5","V6","V7","V8"
"734",10,104,120,32,10,114,88,479
"735",0,0,3,1,0,5,0,9
"736",0,11,28,16,1,33,20,109
"737",9,9,16,7,0,36,8,85
"738",9,13,45,5,0,129,19,220
"739",0,23,41,11,2,33,33,144
"740",0,2,17,9,0,25,12,65
"741",3,21,43,17,1,128,29,242
"742",14,14,38,7,2,62,11,148
"743",1,4,98,4,2,42,14,165
"744",0,1,10,3,0,19,0,33
"745",3,5,43,7,3,35,11,107
"746",7,35,22,19,1,83,18,185
"747",18,15,20,12,19,65,8,157
"748",2,5,36,10,6,169,10,238
"749",0,0,10,3,1,11,3,28
"750",0,8,26,12,1,18,17,82
"751",1,10,53,18,2,57,30,171
"752",10,17,46,17,10,102,24,227
"753",5,2,29,14,3,16,10,79
"754",10,102,141,49,21,97,120,544
"755",0,2,16,4,0,16,3,41
"756",8,41,76,37,23,152,71,409
"757",1,8,42,14,1,31,17,114
"758",7,45,65,19,2,81,35,254
"759",0,0,10,1,1,15,3,30
"760",1,3,26,15,1,37,11,94
"761",9,32,33,21,2,46,37,180
"762",0,4,21,12,1,24,15,78
"763",3,2,36,6,1,52,7,107
"764",9,101,145,42,51,101,115,566
"765",0,2,24,3,2,31,6,68
"766",3,14,36,7,2,55,16,133
"767",0,11,26,16,1,32,19,105
"768",2,2,8,3,1,23,5,44
"769",1,11,24,20,3,51,9,119
"770",2,0,3,1,1,17,2,26
"771",1,0,3,0,0,13,1,18
"772",15,3,23,11,0,56,11,119
"773",3,6,71,13,2,56,16,167
"774",0,10,25,9,1,25,13,83
"775",2,2,67,14,4,38,27,155
"776",12,29,388,13,7,80,57,586
"777",0,1,8,3,1,21,8,42
"778",1,1,41,9,1,33,21,107
"779",1,1,11,3,0,10,1,27
"780",3,14,43,6,2,111,15,194
"781",6,5,25,10,0,51,23,121
"782",12,127,169,56,23,105,150,646
"783",8,3,19,5,0,27,4,66
"784",0,0,2,2,0,6,0,10
"785",16,31,70,30,7,163,61,379
"786",0,3,22,5,0,21,5,56
"787",0,0,7,1,0,3,1,12
"788",0,0,6,2,0,2,1,11
"789",2,0,8,1,0,7,1,19
"790",14,16,63,22,6,95,49,265
"791",4,2,29,5,3,58,4,106
"792",1,3,22,10,0,49,5,90
"793",2,3,20,7,0,29,6,67
"794",2,1,16,7,1,25,15,67
"795",11,11,45,20,7,117,19,231
"796",8,16,32,21,1,72,18,168
"797",26,106,272,67,21,257,119,868
"798",0,0,5,3,0,5,2,15
"799",3,15,34,21,1,286,25,385
"800",2,0,17,2,0,23,5,50
"801",8,6,26,5,0,23,8,76
"802",2,2,27,6,1,15,10,63
"803",4,18,54,16,3,102,32,229
"804",11,146,177,43,60,144,138,721
"805",0,2,1,2,0,8,0,13
"806",5,1,12,8,1,38,3,68
"807",0,7,13,7,0,5,5,37
"808",1,4,19,4,0,20,6,54
"809",4,56,94,26,13,65,76,335
"810",1,12,49,14,3,57,25,162
"811",0,10,25,12,1,27,15,90
"812",2,15,55,16,3,60,35,186
"813",2,2,28,12,1,17,15,77
"814",0,7,28,33,0,93,22,183
"815",0,7,81,26,4,56,33,207
"816",0,7,77,25,2,44,31,186
"817",1,0,17,3,1,11,0,33
"818",0,10,29,18,1,33,19,110
"819",4,3,28,3,0,25,8,71
"820",1,1,14,6,3,16,2,43
"821",1,9,53,15,2,58,30,168
"822",0,0,13,6,0,3,5,27
"823",114,200,221,53,27,236,129,980
"824",0,1,1,0,0,0,1,3
"825",0,2,26,2,2,7,4,43
"826",1,16,98,48,1,105,60,331
"827",13,9,17,8,0,39,16,102
"828",3,4,25,8,0,33,16,89
"829",1,1,13,3,2,22,6,48
"830",4,6,24,25,1,98,21,179
"831",4,1,22,11,0,43,17,98
"832",2,36,109,52,3,147,79,429
"833",1,0,14,4,2,15,1,37
"834",13,26,21,7,0,32,12,111
"835",4,3,24,6,1,55,19,112
"836",1,3,25,9,0,44,4,86
"837",2,4,36,10,6,160,9,227
"838",1,9,42,24,1,41,22,141
"839",16,20,56,16,9,102,45,264
"840",13,7,12,2,0,20,7,61
"841",0,0,3,3,0,12,1,19
"842",3,1,22,7,1,24,7,65
"843",5,5,26,7,1,60,23,127
"844",0,1,25,8,0,19,7,60
"845",5,10,43,11,1,70,14,154
"846",0,0,32,5,0,16,2,55
"847",3,21,65,39,5,178,51,362
"848",0,1,7,3,1,24,8,44
"849",0,1,18,2,2,21,2,46
"850",1,1,17,9,3,26,14,71
"851",4,3,5,4,0,26,10,52
"852",73,229,413,84,49,392,199,1440
"853",0,1,13,2,0,30,0,46
"854",0,0,13,6,0,5,5,29
"855",16,179,163,41,19,119,127,665
"856",20,11,41,16,2,47,44,181
"857",2,2,27,13,1,27,13,86
"858",0,0,9,3,0,8,0,20
"859",1,2,13,1,0,15,1,33
"860",2,2,18,10,0,22,7,61
"861",1,14,73,10,3,33,19,154
"862",1,7,24,19,1,17,14,83
"863",1,6,45,12,0,49,20,133
"864",3,21,65,39,5,178,51,362
"865",0,0,3,1,1,9,0,14
"866",0,10,26,12,1,28,16,93
"867",3,21,43,18,1,127,35,248
"868",3,2,35,7,1,50,7,105
"869",5,8,41,22,3,58,34,171
"870",0,0,0,1,0,4,0,5
"871",0,0,42,9,0,27,14,92
"872",1,2,27,6,4,25,15,80
"873",2,1,15,1,1,28,5,53
"874",0,1,40,9,2,12,11,75
"875",1,0,18,1,0,14,2,36
"876",0,11,27,14,1,28,16,97
"877",4,5,45,7,2,35,4,102
"878",0,0,10,10,1,22,5,48
"879",1,0,8,4,0,3,1,17
"880",1,0,4,1,0,3,3,12
"881",1,6,13,8,2,22,17,70
"882",16,12,73,30,7,141,53,334
"883",0,2,26,6,2,40,7,83
"884",0,6,29,18,1,20,11,85
"885",109,190,171,54,27,200,125,876
"886",0,0,10,9,2,20,5,46
"887",18,12,17,12,17,46,7,129
"888",1,3,49,11,2,57,9,132
"889",7,26,63,17,7,49,37,207
"890",13,47,69,40,22,154,72,418
"891",11,20,59,29,13,122,29,284
"892",0,0,11,2,1,4,3,21
"893",1,2,13,1,0,16,0,33
"894",12,122,129,44,27,98,103,535
"895",1,10,20,5,1,68,11,116
"896",4,13,68,25,5,93,42,251
"897",1,7,35,15,3,41,24,127
"898",0,0,33,11,1,37,16,98
"899",0,1,1,3,2,5,3,15
"900",1,2,34,9,1,49,10,106
"901",0,11,26,13,1,29,15,95
"902",0,3,6,2,1,25,9,46
"903",10,11,50,7,4,233,22,337
"904",1,4,61,16,5,55,19,162
"905",6,37,86,23,11,83,58,304
"906",15,18,49,16,4,104,35,241
"907",5,13,87,36,1,99,56,298
"908",3,2,4,1,0,5,5,20
"909",1,1,18,7,3,22,9,61
"910",25,213,204,56,36,146,165,845
"911",2,7,27,9,5,224,11,285
"912",0,0,13,6,0,3,5,27
"913",1,1,14,6,0,15,3,40
"914",0,0,41,8,0,26,14,89
"915",0,2,26,5,3,17,3,56
"916",3,1,19,4,1,26,13,67
"917",8,9,59,19,2,91,16,204
"918",0,0,7,1,0,14,2,24
"919",8,11,50,8,5,139,22,243
"920",1,1,9,0,0,9,0,20
"921",3,9,39,45,0,93,23,212
"922",2,0,10,2,1,18,1,34
"923",0,0,13,6,0,5,4,28
"924",5,33,65,36,5,115,49,309
"925",0,1,17,2,2,5,4,31
"926",21,20,53,11,5,87,17,214
"927",14,83,190,61,17,200,119,685
"928",9,8,51,8,3,134,24,237
"929",0,0,11,3,1,2,3,20
"930",0,0,15,10,1,11,8,45
"931",17,18,76,36,9,161,61,380
"932",0,0,3,5,0,11,0,19
"933",1,35,103,48,3,108,78,377
"934",4,13,54,16,3,65,31,187
"935",3,9,40,46,0,93,22,213
"936",4,17,43,8,1,42,39,156
"937",3,4,17,5,0,9,7,45
"938",2,30,55,19,14,56,56,232
"939",19,14,79,21,6,214,35,388
"940",3,6,40,8,4,30,15,106
"941",0,1,7,3,0,5,1,17
"942",0,1,12,3,2,13,1,32
"943",4,5,24,6,1,53,20,113
"944",3,1,22,5,1,36,5,73
"945",0,1,12,1,0,10,2,26
"946",1,1,9,4,0,9,3,27
"947",2,11,83,23,4,63,43,229
"948",5,1,13,8,1,40,3,71
"949",0,3,18,3,0,29,1,54
"950",1,0,0,1,0,8,1,11
"951",81,255,420,89,50,403,212,1511
"952",0,1,10,0,0,8,0,19
"953",24,16,52,17,2,62,50,223
"954",5,4,49,8,2,31,13,112
"955",3,9,24,22,1,18,15,92
"956",0,1,11,2,0,11,0,25
"957",1,0,9,1,0,15,2,28
"958",0,1,8,3,0,10,0,22
"959",0,0,30,8,0,14,2,54
"960",0,0,19,2,1,5,2,29
"961",4,3,18,3,1,52,13,95
"962",10,7,44,16,1,70,15,164
"963",0,0,13,6,0,4,4,27
"964",2,2,18,10,0,22,7,61
"965",0,0,6,0,1,7,2,16
"966",0,7,18,9,0,18,11,63
"967",1,7,46,12,0,50,19,135
"968",0,10,62,14,2,60,33,181
"969",1,1,12,6,0,12,8,40
"970",5,3,7,1,0,8,3,27
"971",6,10,44,21,3,54,24,162
"972",0,1,13,5,0,19,3,41
"973",0,9,46,16,1,43,21,137
"974",4,7,56,23,7,41,44,182
"975",0,1,19,3,2,31,5,61
"976",0,1,15,5,0,7,4,32
"977",0,0,6,4,1,7,3,21
"978",1,23,43,11,1,44,32,155
"979",2,0,3,3,0,3,3,14
"980",2,22,57,23,2,79,39,224
"981",3,6,33,29,0,90,18,179
"982",0,0,40,9,0,24,13,86
"983",1,2,6,0,1,7,0,17
"984",2,2,27,5,1,37,5,79
"985",1,1,29,13,2,13,14,73
"986",10,84,139,48,18,93,109,505
"987",0,0,20,6,2,30,6,64
"988",0,0,33,4,2,20,11,70
"989",2,6,25,12,1,36,13,95
"990",18,23,70,20,13,113,49,306
"991",0,3,18,5,0,33,3,62
"992",8,10,48,7,2,189,21,285
"993",0,0,4,1,0,4,2,11
"994",6,23,73,40,4,98,56,301
"995",4,12,38,13,0,62,17,147
"996",2,2,17,2,0,25,5,53
"997",1,30,115,59,0,130,84,420
"998",1,3,21,11,0,34,9,79
"999",0,2,8,3,1,29,10,53
"1000",0,2,19,3,0,16,9,49
"1001",1,1,21,7,2,8,9,49
"1002",1,3,31,10,0,19,14,78
"1003",0,6,11,5,1,7,4,34
"1004",0,0,0,0,0,0,0,0
"1005",3,3,23,8,1,25,12,75
"1006",0,1,17,2,2,21,2,45
"1007",0,2,12,5,0,8,1,28
"1008",2,4,24,19,0,12,12,73
"1009",0,0,7,3,0,2,1,13
"1010",13,17,62,22,5,123,41,283
"1011",1,23,43,19,0,51,42,179
"1012",12,29,67,28,7,128,61,333
"1013",26,189,199,49,34,137,152,786
"1014",0,0,15,1,2,19,7,44
"1015",15,12,61,12,12,75,40,227
"1016",1,1,10,6,0,13,8,39
"1017",10,16,57,10,2,172,27,294
"1018",8,10,48,7,2,187,22,284
"1019",0,0,24,11,0,17,13,65
"1020",0,10,26,10,1,28,16,91
"1021",0,1,18,2,2,4,4,31
"1022",16,2,17,9,0,28,5,77
"1023",1,9,25,15,1,42,25,118
"1024",9,6,76,12,2,136,19,260
"1025",12,13,51,18,2,137,15,248
"1026",1,1,18,1,0,8,2,31
"1027",0,0,15,4,0,13,3,35
"1028",9,16,43,11,4,61,10,154
"1029",11,21,45,14,1,84,30,206
"1030",0,0,10,9,2,20,5,46
"1031",3,2,24,8,1,26,3,67
"1032",13,9,17,7,0,37,9,92
"1033",0,6,89,27,3,52,34,212
"1034",0,0,1,0,0,4,0,5
"1035",1,1,18,7,1,9,11,48
"1036",0,4,22,9,1,21,5,62
"1037",5,2,26,6,1,44,6,90
"1038",0,0,13,1,2,18,7,41
"1039",11,34,389,19,8,84,69,614
"1040",10,10,42,13,0,55,26,157
"1041",0,2,5,1,0,9,0,17
"1042",0,1,24,10,2,8,8,53
"1043",1,3,7,4,2,96,3,116
"1044",0,0,7,8,0,9,4,28
"1045",0,6,5,5,3,113,3,135
"1046",0,0,5,1,0,7,0,13
"1047",10,34,84,23,12,72,37,273
"1048",20,9,33,15,2,55,11,145
"1049",1,4,4,6,2,10,7,35
"1050",0,0,6,4,0,15,3,28
"1051",2,2,27,15,1,21,12,80
"1052",27,18,82,18,7,94,26,272
"1053",4,3,5,4,0,26,10,52
"1054",0,2,10,4,0,23,1,40
"1055",3,9,34,14,3,48,19,130
"1056",0,1,15,2,2,22,2,44
"1057",9,6,50,11,3,145,14,238
"1058",0,0,10,1,0,14,0,25
"1059",10,151,99,18,5,88,38,411
"1060",2,9,21,21,1,18,14,86
"1061",7,7,15,7,0,42,12,90
"1062",1,1,10,2,0,9,1,24
"1063",0,3,27,5,0,21,5,61
"1064",0,1,11,1,0,24,1,38
"1065",53,47,143,56,4,149,115,567
"1066",2,0,10,2,2,12,2,30
"1067",2,2,8,6,0,26,6,50
"1068",1,4,18,5,2,28,2,60
"1069",9,8,47,14,1,41,19,140
"1070",4,22,81,34,4,103,68,316
"1071",1,0,5,2,1,7,3,19
"1072",1,12,24,6,2,43,24,112
"1073",0,1,3,1,0,6,3,14
"1074",2,6,45,12,4,99,19,187
"1075",0,3,25,3,0,6,5,42
"1076",5,6,56,8,1,30,4,110
"1077",2,2,31,14,1,20,14,84
"1078",15,16,50,17,13,100,43,254
"1079",4,1,26,5,2,52,4,95
"1080",8,15,31,3,3,53,8,121
"1081",0,1,18,10,1,19,11,60
"1082",24,26,50,20,3,58,47,228
"1083",2,5,5,4,0,7,2,25
"1084",1,1,14,2,1,10,2,31
"1085",2,6,73,13,2,56,19,171
"1086",3,2,29,7,1,31,17,90
"1087",1,1,10,1,1,5,3,22
"1088",0,0,8,2,1,20,1,32
"1089",0,1,0,2,0,22,1,26
"1090",0,0,5,0,0,1,1,7
"1091",4,9,50,23,4,64,25,179
"1092",23,156,176,47,38,146,135,723
"1093",8,39,123,40,5,119,85,419
"1094",1,2,6,2,1,16,1,29
"1095",8,9,33,12,2,50,16,130
"1096",0,3,24,3,0,6,5,41
"1097",1,1,21,7,1,32,8,71
"1098",0,0,9,1,0,6,1,17
"1099",2,7,41,8,5,125,13,201
"1100",2,6,34,10,6,180,11,249
"1101",8,14,51,8,3,268,21,373
"1102",2,21,48,17,2,76,32,198
"1103",1,2,20,8,0,31,4,66
"1104",1,1,7,1,0,9,0,19
"1105",0,0,0,0,0,0,0,0
"1106",0,0,8,0,0,13,0,21
"1107",8,15,52,20,0,69,25,190
"1108",1,32,84,26,2,116,49,312
"1109",0,1,32,6,0,18,9,66
"1110",9,11,36,9,5,63,14,148
"1111",8,31,62,24,6,132,52,315
"1112",0,10,26,9,1,28,13,87
"1113",1,6,46,13,11,48,25,150
"1114",11,114,155,47,19,97,139,586
"1115",0,0,8,1,0,2,2,13
"1116",3,14,58,19,8,63,24,189
"1117",0,1,12,4,0,6,1,24
"1118",0,2,19,5,1,12,12,51
"1119",3,13,44,21,2,79,29,191
"1120",3,7,47,9,3,30,9,108
"1121",0,10,25,9,1,25,13,83
"1122",18,12,17,12,18,51,7,135
"1123",20,11,40,16,2,49,45,183
"1124",0,3,20,13,2,18,12,68
"1125",5,5,50,7,0,21,2,90
"1126",7,54,87,26,3,90,41,308
"1127",1,0,3,5,0,3,1,13
"1128",0,8,31,10,3,35,16,103
"1129",6,30,64,23,6,130,51,310
"1130",1,10,24,6,2,49,18,110
"1131",15,145,155,42,21,150,120,649
"1132",0,0,5,0,1,6,2,14
"1133",8,3,22,11,1,58,13,116
"1134",1,1,10,1,0,11,2,26
"1135",2,3,22,21,0,76,15,139
"1136",5,30,62,25,6,130,49,307
"1137",10,104,76,15,4,84,31,326
"1138",2,7,49,10,2,33,13,116
"1139",0,1,40,10,0,34,19,104
"1140",2,58,108,31,15,72,81,369
"1141",1,2,9,1,0,16,0,29
"1142",0,1,15,3,2,15,1,37
"1143",0,2,24,4,0,12,8,50
"1144",9,15,49,14,2,181,25,295
"1145",5,8,18,6,2,162,6,207
"1146",13,12,53,22,6,126,30,263
"1147",6,6,26,13,1,42,10,104
"1148",6,5,36,9,3,77,26,162
"1149",2,3,24,10,1,50,7,97
"1150",0,7,87,26,5,66,32,224
"1151",0,7,20,5,1,22,13,69
"1152",3,10,45,36,4,82,27,207
"1153",8,11,40,7,2,161,24,253
"1154",69,143,341,58,28,307,141,1087
"1155",2,10,28,10,0,22,8,80
"1156",0,1,5,18,1,32,7,64
"1157",3,2,6,3,0,19,6,39
"1158",0,0,32,6,0,16,2,56
"1159",14,11,57,17,2,53,49,203
"1160",1,2,39,5,0,24,17,88
"1161",7,46,75,20,10,56,47,261
"1162",3,26,279,38,6,91,71,514
"1163",0,0,10,3,0,11,0,24
"1164",0,1,15,5,0,19,5,45
"1165",2,5,14,12,0,50,14,97
"1166",2,1,15,7,0,17,12,54
"1167",8,10,60,20,5,118,34,256
"1168",1,1,14,1,1,12,4,34
"1169",9,46,63,8,5,144,33,308
"1170",1,2,16,5,1,7,6,38
"1171",5,8,40,11,1,69,22,156
"1172",5,4,10,1,1,27,8,56
"1173",0,0,38,10,1,31,16,96
"1174",6,11,34,9,4,28,9,102
"1175",4,4,15,2,1,42,9,77
"1176",0,0,8,1,1,13,2,26
"1177",0,3,20,4,0,22,11,60
"1178",11,36,41,16,3,83,45,236
"1179",16,0,15,2,1,13,1,48
"1180",0,0,0,0,0,0,0,0
"1181",0,7,21,16,1,30,16,91
"1182",0,0,9,6,0,7,3,25
"1183",8,30,55,21,5,120,46,285
"1184",14,41,80,16,5,59,39,254
"1185",1,1,17,13,1,26,12,71
"1186",5,2,16,5,0,17,3,48
"1187",0,0,32,5,0,17,2,56
"1188",1,2,11,1,0,15,0,30
"1189",2,1,44,15,6,84,31,183
"1190",12,16,66,40,6,174,47,361
"1191",19,11,44,18,2,50,47,191
"1192",0,1,5,0,0,8,7,21
"1193",2,3,24,4,2,31,1,67
"1194",0,0,11,6,0,14,10,41
"1195",2,1,5,0,0,5,4,17
"1196",1,2,11,6,2,36,5,64
"1197",0,6,77,23,5,55,38,204
"1198",1,6,12,2,0,18,6,45
"1199",17,23,72,20,12,116,50,310
"1200",16,13,41,25,6,220,16,338
"1201",11,6,42,15,1,168,13,256
"1202",0,0,21,4,2,15,7,49
"1203",4,7,62,25,7,44,48,197
"1204",0,0,2,1,0,9,0,12
"1205",14,12,42,25,6,218,16,334
"1206",4,9,43,11,0,44,18,129
"1207",1,3,4,0,0,6,2,16
"1208",0,0,7,2,0,4,3,16
"1209",0,1,24,13,0,28,15,81
"1210",2,0,16,2,3,27,5,55
"1211",0,0,15,1,3,21,7,47
"1212",0,1,11,6,0,8,3,29
"1213",0,0,10,5,0,6,0,21
"1214",3,10,56,21,3,31,27,151
"1215",0,0,7,2,0,4,3,16
"1216",12,13,66,21,1,169,29,311
"1217",0,2,46,4,0,22,17,91
"1218",24,154,170,43,41,152,127,712
"1219",4,4,9,1,0,30,2,50
"1220",1,2,22,7,1,14,19,66
"1221",1,2,14,6,1,25,3,52
"1222",1,11,54,14,3,56,27,167
"1223",2,5,13,2,0,47,1,70
"1224",12,121,163,51,25,100,142,618
"1225",10,86,125,25,39,94,79,459
"1226",5,5,26,7,1,60,23,127
"1227",4,7,38,7,6,105,13,180
"1228",0,0,3,1,0,4,0,8
"1229",2,6,38,8,2,34,14,104
"1230",7,9,59,21,3,101,41,241
"1231",8,148,98,19,4,100,35,413
"1232",5,20,84,41,2,107,67,327
"1233",3,5,39,7,6,107,16,183
"1234",1,0,22,1,0,16,6,46
"1235",0,0,11,5,0,13,5,34
"1236",3,5,39,4,1,25,7,84
"1237",0,0,0,0,0,4,0,4
"1238",3,13,35,19,1,287,20,378
"1239",2,3,16,6,1,18,14,60
"1240",8,19,32,11,1,48,27,146
"1241",1,2,26,7,0,30,2,68
"1242",2,3,60,10,2,61,10,148
"1243",13,6,45,20,3,55,20,162
"1244",0,18,42,20,2,33,20,136
"1245",13,12,39,9,6,59,9,147
"1246",0,0,8,1,2,15,3,29
"1247",2,4,31,15,0,31,17,101
"1248",2,0,10,2,2,12,2,30
"1249",2,13,62,31,4,90,53,256
"1250",1,1,15,1,1,12,1,32
"1251",5,0,17,9,0,43,15,89
"1252",1,5,26,6,1,51,10,100
"1253",3,21,66,38,5,182,50,365
"1254",0,0,0,0,0,0,0,0
"1255",0,0,14,1,0,11,1,27
"1256",2,2,17,6,3,19,11,60
"1257",2,0,13,5,1,31,5,57
"1258",1,5,10,1,0,6,2,25
"1259",1,9,43,8,1,48,27,137
"1260",1,8,57,18,3,64,34,185
"1261",0,0,3,1,0,7,1,12
"1262",0,4,11,3,0,13,10,41
"1263",2,34,66,20,23,63,61,269
"1264",1,10,38,7,2,52,24,134
"1265",8,8,55,18,3,104,40,236
"1266",3,1,8,4,0,15,4,35
"1267",0,3,8,3,2,29,11,56
"1268",7,9,42,11,2,102,18,191
"1269",2,5,22,2,1,48,1,81
"1270",0,3,92,3,1,37,12,148
"1271",0,0,8,5,1,13,2,29
"1272",0,0,6,1,0,10,0,17
"1273",0,1,0,0,0,0,0,1
"1274",8,6,18,5,0,29,6,72
"1275",13,7,54,11,7,123,14,229
"1276",0,2,6,2,0,4,3,17
"1277",2,7,27,9,5,211,12,273
"1278",0,0,9,1,1,7,3,21
"1279",2,2,25,14,1,23,11,78
"1280",2,2,67,14,4,38,27,155
"1281",1,2,20,4,4,70,1,102
"1282",1,0,9,3,0,6,1,20
"1283",3,13,65,28,4,92,53,259
"1284",14,134,168,51,32,109,152,664
"1285",0,0,5,9,0,5,1,20
"1286",3,1,12,1,0,18,0,35
"1287",1,2,31,11,0,29,16,90
"1288",4,14,36,20,1,293,23,391
"1289",5,15,28,9,2,72,20,151
"1290",17,132,135,45,53,99,100,581
"1291",0,0,2,0,0,9,0,11
"1292",1,2,19,5,1,17,10,55
"1293",1,1,33,9,0,29,8,81
"1294",2,3,13,4,0,26,2,50
"1295",3,4,11,3,0,21,6,48
"1296",0,0,7,2,0,3,3,15
"1297",1,0,9,7,1,12,2,32
"1298",4,15,45,22,2,81,32,201
"1299",1,0,17,2,1,13,0,34
"1300",0,3,17,5,0,18,4,47
"1301",1,2,26,14,0,29,10,82
"1302",0,3,26,5,0,20,5,59
"1303",78,58,131,53,4,153,133,610
"1304",2,1,23,2,2,33,4,68
"1305",0,7,23,5,1,39,10,85
"1306",0,0,11,4,0,17,9,41
"1307",0,3,20,6,0,20,9,58
"1308",2,1,23,12,1,19,11,69
"1309",0,0,0,2,0,4,0,6
"1310",7,12,56,19,3,61,31,189
"1311",3,13,45,14,13,42,31,162
"1312",1,3,94,3,1,36,12,150
"1313",0,4,13,4,0,15,7,43
"1314",0,5,21,7,0,32,11,76
"1315",1,0,12,2,1,12,2,30
"1316",0,0,19,8,0,17,9,53
"1317",0,0,6,4,0,3,0,13
"1318",0,0,12,5,0,8,5,30
"1319",0,1,13,1,0,11,2,28
"1320",0,6,20,8,1,144,4,183
"1321",2,3,25,4,2,24,1,61
"1322",0,0,5,2,1,7,0,15
"1323",6,0,12,5,0,18,2,43
"1324",1,14,73,10,3,31,19,152
"1325",15,31,60,23,6,139,64,339
"1326",1,5,98,4,2,15,15,140
"1327",0,1,9,0,3,8,7,28
"1328",18,2,19,11,0,36,11,97
"1329",54,119,308,60,28,278,114,961
"1330",0,0,1,0,0,4,0,5
"1331",0,0,11,3,0,5,4,23
"1332",0,3,18,10,1,22,15,70
"1333",1,26,49,13,1,51,37,178
"1334",10,6,37,13,0,64,5,136
"1335",3,7,20,9,1,36,14,90
"1336",0,6,35,14,3,23,17,99
"1337",8,24,80,47,0,172,48,380
"1338",0,9,49,14,1,46,13,132
"1339",0,0,18,8,2,10,6,44
"1340",0,1,42,9,2,14,11,79
"1341",4,3,20,7,1,23,8,66
"1342",3,12,50,38,5,86,27,221
"1343",75,58,139,65,9,161,134,641
"1344",0,0,13,1,1,9,1,25
"1345",2,1,11,1,0,6,0,21
"1346",4,3,24,3,3,70,4,112
"1347",4,3,36,15,2,58,22,140
"1348",1,4,27,14,0,41,11,98
"1349",0,0,20,17,0,20,11,68
"1350",1,4,16,6,1,28,3,59
"1351",1,2,26,5,0,24,16,74
"1352",6,6,31,6,2,47,6,104
"1353",2,5,26,9,2,35,12,92
"1354",2,6,37,8,5,121,14,193
"1355",10,13,53,18,1,129,13,237
"1356",6,22,48,10,4,66,11,167
"1357",0,0,43,4,0,23,14,84
"1358",12,0,11,5,0,17,0,45
"1359",0,1,18,4,0,14,7,44
"1360",2,1,14,1,0,13,3,34
"1361",1,3,32,11,1,24,11,83
"1362",1,0,7,1,0,6,2,17
"1363",0,0,12,1,2,18,7,40
"1364",10,13,65,19,1,166,27,301
"1365",2,4,40,2,2,37,11,98
"1366",4,14,62,23,4,183,34,324
"1367",2,3,33,11,0,34,3,86
"1368",0,5,48,13,2,49,13,130
"1369",0,1,22,7,1,31,15,77
"1370",3,15,34,21,1,286,25,385
"1371",18,15,17,11,18,48,7,134
"1372",10,10,43,6,4,176,24,273
"1373",6,10,35,16,0,78,21,166
"1374",3,1,8,2,1,24,2,41
"1375",7,65,67,21,2,64,28,255
"1376",17,1,14,2,1,18,3,56
"1377",5,4,48,8,0,20,2,87
"1378",3,6,22,2,0,13,3,49
"1379",7,46,75,20,10,56,47,261
"1380",0,1,25,8,0,19,7,60
"1381",3,21,81,36,4,167,62,374
"1382",0,7,31,9,0,34,9,90
"1383",85,181,235,55,29,274,146,1006
"1384",0,2,14,3,0,5,2,26
"1385",3,5,28,6,3,27,7,79
"1386",2,19,39,12,14,47,41,174
"1387",0,3,9,0,0,23,6,41
"1388",0,0,5,4,0,5,0,14
"1389",2,5,36,10,6,173,10,242
"1390",6,14,35,17,0,80,20,172
"1391",0,1,39,11,0,29,17,97
"1392",1,1,34,11,0,32,8,87
"1393",0,2,23,4,1,33,6,69
"1394",0,9,41,8,2,52,24,136
"1395",1,3,26,15,1,37,11,94
"1396",1,2,14,6,1,27,3,54
"1397",9,149,90,16,5,81,36,387
"1398",1,5,21,7,1,154,3,192
"1399",0,1,0,0,0,0,0,1
"1400",0,1,5,1,0,9,0,16
"1401",0,0,8,1,2,15,3,29
"1402",7,9,56,18,4,85,41,220
"1403",0,1,24,1,2,7,5,40
"1404",1,14,49,30,1,49,24,169
"1405",8,1,36,13,5,99,26,188
"1406",8,149,96,18,5,89,38,405
"1407",0,2,8,1,0,18,1,30
"1408",18,10,36,16,2,57,17,156
"1409",8,27,65,29,7,123,51,311
"1410",7,11,33,11,1,49,22,135
"1411",0,2,7,3,1,46,7,66
"1412",1,1,33,11,0,31,7,84
"1413",0,11,32,16,3,42,23,127
"1414",8,6,13,6,0,34,19,86
"1415",16,29,69,27,7,159,63,371
"1416",0,0,37,11,1,36,16,101
"1417",2,5,18,2,0,52,2,81
"1418",1,7,49,12,0,54,19,142
"1419",15,2,19,3,1,19,3,62
"1420",9,5,43,10,2,137,14,220
"1421",5,8,35,9,2,223,8,290
"1422",2,0,8,2,1,15,2,30
"1423",104,199,249,58,27,273,144,1054
"1424",25,14,55,20,3,66,53,236
"1425",1,7,19,10,1,98,11,147
"1426",4,5,22,6,1,53,19,110
"1427",1,7,41,16,1,29,17,112
"1428",16,143,177,43,52,163,136,732
"1429",9,10,30,6,1,30,13,100
"1430",0,0,16,5,0,8,1,30
"1431",0,3,33,10,0,33,7,86
"1432",9,109,100,39,9,108,91,465
"1433",10,36,87,25,13,75,39,286
"1434",0,2,4,2,0,1,2,11
"1435",1,0,10,6,0,13,6,36
"1436",1,1,29,14,0,32,10,87
"1437",2,6,48,17,2,50,18,144
"1438",0,0,9,0,0,3,1,13
"1439",1,2,24,12,2,11,12,64
"1440",24,51,79,39,23,159,83,459
"1441",10,9,44,12,0,51,20,147
"1442",1,0,12,2,0,8,5,28
"1443",3,4,17,4,0,19,6,53
"1444",0,0,28,6,0,16,2,52
