"","V1","V2","V3","V4","V5","V6","V7","V8"
"1445",28,22,61,30,5,105,22,273
"1446",1,19,27,5,1,51,13,118
"1447",1,1,15,2,0,30,2,51
"1448",11,98,140,39,2,99,122,513
"1449",1,1,27,5,1,26,6,67
"1450",2,13,62,22,2,60,50,211
"1451",0,3,20,4,0,13,8,48
"1452",1,19,27,7,1,59,13,128
"1453",1,0,24,7,0,10,4,46
"1454",0,3,35,3,1,19,11,73
"1455",1,12,30,4,1,48,28,124
"1456",1,0,10,5,0,24,8,48
"1457",5,20,53,26,8,104,19,235
"1458",1,1,28,6,2,35,11,84
"1459",18,38,68,12,8,65,31,240
"1460",0,1,9,1,0,12,2,25
"1461",22,19,20,7,3,44,7,122
"1462",17,27,65,16,1,81,35,242
"1463",9,7,35,15,1,138,13,218
"1464",8,6,16,7,1,25,8,71
"1465",1,2,27,8,3,26,11,78
"1466",4,4,11,11,2,28,9,69
"1467",5,15,26,7,4,70,9,136
"1468",0,0,5,1,0,7,1,14
"1469",10,7,34,15,1,137,13,217
"1470",0,4,19,4,2,36,15,80
"1471",5,4,20,6,1,30,4,70
"1472",15,66,190,18,8,120,59,477
"1473",67,45,130,60,8,178,120,609
"1474",0,14,42,2,5,21,8,92
"1475",1,9,31,14,1,31,23,110
"1476",0,1,16,4,0,17,2,40
"1477",20,25,94,14,5,82,28,268
"1478",0,9,37,16,5,50,27,144
"1479",3,22,62,18,2,86,40,233
"1480",1,1,17,13,2,40,3,78
"1481",1,2,13,5,0,10,1,32
"1482",10,8,26,14,1,117,12,188
"1483",0,3,18,5,0,26,6,58
"1484",10,20,48,28,10,153,28,298
"1485",18,4,19,1,0,31,8,81
"1486",7,6,13,2,0,36,7,71
"1487",1,3,22,9,0,51,7,93
"1488",0,3,40,11,1,27,26,108
"1489",0,0,5,4,1,12,2,24
"1490",0,16,42,2,5,22,8,95
"1491",0,2,7,2,1,3,5,20
"1492",1,20,48,10,5,53,24,161
"1493",0,7,36,7,0,37,8,95
"1494",0,0,11,2,0,8,3,24
"1495",0,5,29,6,0,15,5,60
"1496",0,5,25,6,2,34,19,91
"1497",6,9,51,35,3,81,49,234
"1498",0,4,25,2,0,21,6,58
"1499",1,1,24,5,2,21,9,63
"1500",0,1,15,0,0,21,4,41
"1501",7,1,39,9,2,58,10,126
"1502",0,1,9,1,0,12,2,25
"1503",5,72,108,22,5,87,67,366
"1504",5,32,63,28,7,84,39,258
"1505",0,7,48,14,1,42,20,132
"1506",2,1,26,5,1,34,4,73
"1507",1,1,6,0,0,2,1,11
"1508",0,1,5,2,0,20,1,29
"1509",8,7,30,7,0,50,17,119
"1510",58,157,447,101,29,510,179,1481
"1511",1,0,16,2,0,8,2,29
"1512",11,64,102,19,5,118,42,362
"1513",7,3,7,6,0,19,1,43
"1514",8,36,43,10,5,97,43,243
"1515",2,12,42,14,5,40,24,139
"1516",1,0,6,6,0,11,2,26
"1517",1,6,19,7,1,21,16,71
"1518",2,4,19,6,3,36,5,75
"1519",10,96,145,24,7,112,97,491
"1520",5,1,34,9,2,28,11,90
"1521",0,11,40,11,2,35,10,109
"1522",0,0,6,2,0,8,2,18
"1523",5,13,37,11,4,81,9,160
"1524",5,211,155,17,12,107,31,538
"1525",0,1,10,1,0,8,0,20
"1526",0,3,3,1,0,3,0,10
"1527",0,5,32,5,2,17,8,69
"1528",0,1,10,1,1,5,3,21
"1529",1,1,7,3,0,16,5,33
"1530",3,1,23,8,3,45,6,89
"1531",6,8,24,5,0,23,9,75
"1532",8,6,52,16,2,72,20,176
"1533",8,14,26,8,3,59,18,136
"1534",0,1,1,0,0,1,1,4
"1535",1,2,13,6,0,8,2,32
"1536",11,15,85,36,8,95,45,295
"1537",0,1,7,1,0,12,2,23
"1538",17,51,80,43,2,156,72,421
"1539",10,5,42,4,1,81,9,152
"1540",0,0,9,3,0,13,2,27
"1541",0,4,10,3,1,28,2,48
"1542",3,3,41,12,0,23,2,84
"1543",6,13,74,10,6,76,25,210
"1544",1,3,12,6,1,9,3,35
"1545",14,90,102,19,8,107,62,402
"1546",0,2,9,1,0,9,3,24
"1547",0,0,0,0,0,4,1,5
"1548",13,103,116,31,9,72,70,414
"1549",11,8,49,10,1,55,10,144
"1550",1,9,33,7,1,39,14,104
"1551",1,0,12,4,0,17,6,40
"1552",0,0,12,3,0,13,2,30
"1553",2,8,55,23,2,70,33,193
"1554",2,5,26,10,1,29,26,99
"1555",1,2,9,1,1,18,3,35
"1556",15,34,64,25,5,154,53,350
"1557",2,2,19,7,1,36,4,71
"1558",6,16,46,13,6,72,19,178
"1559",20,41,103,17,14,89,42,326
"1560",2,8,20,3,3,28,10,74
"1561",0,6,14,6,0,17,12,55
"1562",5,8,20,3,0,41,13,90
"1563",0,0,2,3,0,6,0,11
"1564",48,147,437,96,29,474,175,1406
"1565",0,0,10,1,0,4,0,15
"1566",0,7,19,5,4,52,3,90
"1567",33,135,359,99,20,482,169,1297
"1568",2,2,17,1,1,33,6,62
"1569",2,1,44,12,4,66,16,145
"1570",0,1,10,2,0,10,2,25
"1571",2,16,35,21,2,50,18,144
"1572",0,0,14,5,0,22,10,51
"1573",0,0,12,0,0,5,1,18
"1574",11,4,39,5,1,35,4,99
"1575",0,0,10,8,1,31,3,53
"1576",4,20,64,43,3,82,44,260
"1577",2,22,47,9,1,52,20,156
"1578",4,0,8,2,0,18,1,33
"1579",1,4,19,3,0,37,2,66
"1580",0,0,3,0,0,1,1,5
"1581",0,1,14,3,0,9,2,29
"1582",2,6,133,4,7,45,9,206
"1583",20,30,54,18,7,63,33,225
"1584",10,3,28,1,1,44,10,98
"1585",1,4,129,3,5,34,8,184
"1586",6,33,58,16,7,43,39,202
"1587",23,196,190,38,15,144,151,759
"1588",2,22,65,21,2,75,41,228
"1589",1,6,26,10,0,47,23,113
"1590",1,19,58,8,2,72,31,191
"1591",0,2,11,1,0,11,3,28
"1592",9,13,28,12,5,56,31,155
"1593",26,107,204,26,15,141,67,586
"1594",15,4,21,3,0,38,3,84
"1595",6,129,150,45,9,133,105,577
"1596",1,3,16,5,0,22,0,47
"1597",1,7,26,12,1,22,21,90
"1598",0,1,5,2,0,7,0,15
"1599",7,8,33,4,1,42,19,114
"1600",3,6,33,10,2,57,21,132
"1601",0,1,11,2,1,10,0,25
"1602",0,1,8,1,2,17,3,32
"1603",0,4,16,1,1,25,1,48
"1604",0,1,20,11,0,29,5,66
"1605",0,6,28,20,0,35,18,107
"1606",1,0,5,2,0,13,8,29
"1607",1,6,21,8,2,28,10,76
"1608",0,12,49,12,2,38,14,127
"1609",0,1,13,0,0,21,4,39
"1610",2,5,29,12,2,42,14,106
"1611",3,5,20,11,1,33,7,80
"1612",1,12,63,14,0,41,34,165
"1613",0,2,15,4,0,11,5,37
"1614",15,11,31,14,4,98,30,204
"1615",2,0,11,4,1,26,4,48
"1616",7,10,21,3,3,35,12,91
"1617",1,3,15,9,0,20,6,54
"1618",20,25,90,14,7,83,28,267
"1619",19,2,14,5,0,24,7,71
"1620",1,6,26,10,0,47,23,113
"1621",7,20,45,9,5,99,33,218
"1622",2,8,28,14,1,25,4,82
"1623",17,8,26,9,2,46,10,118
"1624",0,7,23,4,1,17,9,61
"1625",47,121,328,81,21,396,142,1136
"1626",1,1,31,7,2,39,19,100
"1627",0,7,35,9,1,17,8,77
"1628",1,2,15,5,0,20,4,47
"1629",11,19,37,6,0,31,16,120
"1630",0,1,26,7,0,32,6,72
"1631",4,9,26,2,6,48,10,105
"1632",4,1,6,1,0,6,3,21
"1633",0,1,12,2,1,8,0,24
"1634",0,3,28,3,0,21,5,60
"1635",0,14,42,2,5,21,8,92
"1636",1,16,30,14,3,72,14,151
"1637",5,16,24,5,5,80,9,144
"1638",26,29,100,32,9,131,42,369
"1639",5,10,91,27,9,124,58,327
"1640",1,1,2,0,0,15,1,20
"1641",3,16,70,27,3,78,52,249
"1642",2,1,20,5,2,16,5,52
"1643",3,5,24,9,4,56,20,121
"1644",0,4,16,3,0,13,9,45
"1645",0,1,14,3,1,9,1,29
"1646",1,4,130,2,5,40,9,191
"1647",0,2,11,1,0,11,3,28
"1648",2,3,17,3,2,15,8,50
"1649",0,13,33,8,3,74,27,158
"1650",1,10,21,6,0,32,8,78
"1651",1,13,38,9,1,40,16,118
"1652",0,4,19,6,1,25,16,71
"1653",6,63,95,28,4,100,77,374
"1654",0,0,6,0,0,3,0,9
"1655",0,3,36,8,1,24,8,80
"1656",10,4,30,7,0,111,10,172
"1657",2,3,46,11,5,48,17,132
"1658",1,1,10,3,0,10,2,27
"1659",4,5,3,1,0,9,0,22
"1660",8,18,54,12,5,133,15,245
"1661",1,19,30,8,1,60,14,134
"1662",13,45,63,14,4,132,41,312
"1663",2,21,83,51,3,137,74,371
"1664",5,9,15,5,0,41,6,81
"1665",2,7,34,2,0,35,11,91
"1666",4,27,25,8,7,35,9,115
"1667",12,14,47,15,4,158,15,265
"1668",9,8,46,4,1,77,13,158
"1669",1,0,13,5,1,11,2,33
"1670",0,12,44,11,2,39,12,120
"1671",6,9,24,2,6,45,13,105
"1672",1,2,1,0,0,0,0,4
"1673",6,3,30,10,1,31,9,90
"1674",0,3,13,3,1,9,11,40
"1675",0,0,20,5,2,19,7,53
"1676",1,55,107,54,7,141,69,434
"1677",0,1,9,2,0,11,2,25
"1678",11,34,47,12,2,95,33,234
"1679",15,169,168,44,30,134,122,682
"1680",4,7,26,6,1,27,22,93
"1681",0,4,17,10,3,59,8,101
"1682",6,5,42,9,2,57,25,146
"1683",33,125,334,97,16,437,155,1197
"1684",2,2,6,0,1,15,1,27
"1685",0,1,15,3,0,10,3,32
"1686",17,8,26,9,2,46,10,118
"1687",8,6,42,3,1,84,9,153
"1688",4,7,21,11,1,47,10,101
"1689",1,1,4,0,1,10,0,17
"1690",2,1,16,3,2,15,5,44
"1691",9,49,43,15,8,90,64,279
"1692",8,95,99,38,5,88,93,428
"1693",5,5,20,11,1,38,11,91
"1694",1,2,13,3,1,18,4,42
"1695",0,6,18,7,0,35,5,71
"1696",17,15,37,13,1,75,15,173
"1697",0,1,10,3,0,11,2,27
"1698",1,0,7,1,0,25,1,35
"1699",3,7,42,10,6,31,29,128
"1700",5,0,23,4,3,27,5,67
"1701",1,11,19,7,0,18,13,69
"1702",10,5,22,4,3,56,10,110
"1703",17,13,37,4,1,52,16,140
"1704",7,7,22,2,4,135,12,189
"1705",0,2,10,4,2,5,4,27
"1706",1,1,16,3,2,12,5,40
"1707",3,3,11,3,0,12,2,34
"1708",1,1,26,6,2,38,15,89
"1709",0,4,14,3,0,12,8,41
"1710",2,1,16,3,2,12,5,41
"1711",8,10,37,9,1,55,7,128
"1712",0,0,13,1,0,7,1,22
"1713",16,52,62,14,3,144,47,338
"1714",0,8,27,5,0,27,10,77
"1715",2,58,117,55,9,153,69,464
"1716",1,0,9,4,2,12,4,32
"1717",55,157,443,104,28,503,176,1466
"1718",4,5,16,7,1,38,14,85
"1719",10,3,15,4,0,54,10,96
"1720",5,8,24,1,1,197,10,246
"1721",1,12,26,14,3,58,11,126
"1722",0,0,12,1,0,8,1,22
"1723",16,46,52,26,8,124,61,334
"1724",0,2,17,4,0,7,4,34
"1725",2,3,8,2,0,14,2,31
"1726",0,0,6,1,0,1,0,8
"1727",0,0,7,1,0,2,6,16
"1728",1,0,16,1,1,22,1,42
"1729",4,4,28,7,3,40,11,97
"1730",1,6,45,8,0,40,22,122
"1731",0,1,11,2,0,7,0,21
"1732",1,14,31,14,3,71,13,148
"1733",0,2,8,1,0,24,4,39
"1734",9,16,37,12,1,120,13,208
"1735",0,2,10,2,0,8,0,22
"1736",1,11,25,6,0,38,10,91
"1737",0,0,25,7,3,34,11,80
"1738",0,3,10,6,0,25,9,54
"1739",1,3,8,4,4,13,3,36
"1740",0,0,9,1,0,9,2,21
"1741",1,1,8,2,0,10,1,23
"1742",1,2,21,1,2,40,7,74
"1743",2,3,23,2,1,39,12,82
"1744",0,8,39,28,2,45,23,145
"1745",4,25,31,23,8,77,28,196
"1746",0,2,13,6,1,24,4,50
"1747",3,28,33,24,8,78,28,202
"1748",0,3,18,2,1,9,16,49
"1749",7,5,19,4,0,49,10,94
"1750",14,31,63,25,5,148,53,339
"1751",15,12,39,12,1,67,18,164
"1752",2,1,18,3,0,14,6,44
"1753",2,1,16,3,2,14,5,43
"1754",2,3,9,1,0,17,1,33
"1755",0,6,23,4,1,20,4,58
"1756",7,19,54,14,9,81,24,208
"1757",0,1,0,0,0,4,0,5
"1758",22,19,56,16,5,153,47,318
"1759",2,2,19,2,0,11,5,41
"1760",0,0,13,4,1,15,3,36
"1761",12,30,102,39,9,120,78,391
"1762",2,28,240,34,4,104,47,460
"1763",0,0,4,0,0,1,0,5
"1764",10,5,21,10,1,92,9,148
"1765",4,2,11,3,0,18,1,39
"1766",17,11,37,11,0,62,31,169
"1767",2,4,21,3,1,34,8,73
"1768",2,11,40,6,3,259,15,336
"1769",22,13,41,12,2,77,18,185
"1770",9,11,21,12,6,46,11,117
"1771",6,15,44,17,8,69,22,181
"1772",0,13,36,13,0,38,12,112
"1773",1,13,34,10,1,52,10,121
"1774",5,9,29,6,1,24,9,83
"1775",4,16,76,16,5,73,29,219
"1776",2,2,24,7,1,19,3,58
"1777",3,1,26,8,8,44,9,99
"1778",1,1,10,1,0,7,4,24
"1779",3,22,60,18,1,70,32,206
"1780",2,7,20,8,2,28,19,86
"1781",28,112,258,37,17,189,85,726
"1782",6,4,17,5,1,26,4,63
"1783",1,13,20,8,1,26,13,82
"1784",21,12,59,14,4,88,22,220
"1785",1,19,24,4,1,46,13,109
"1786",1,3,25,10,1,43,9,92
"1787",16,2,30,4,3,31,6,92
"1788",42,139,399,99,21,467,169,1336
"1789",2,3,23,2,1,35,10,76
"1790",8,9,25,15,3,59,4,123
"1791",3,7,28,3,3,40,9,93
"1792",10,7,50,4,2,83,15,171
"1793",4,13,17,9,8,45,9,105
"1794",1,1,8,6,1,9,4,30
"1795",0,2,8,1,1,14,4,30
"1796",17,176,191,33,14,154,145,732
"1797",0,7,34,9,1,17,8,76
"1798",3,15,65,24,3,72,48,230
"1799",9,8,47,4,1,81,13,163
"1800",1,8,6,3,2,25,7,52
"1801",0,0,4,1,0,5,1,11
"1802",5,4,41,4,4,71,8,137
"1803",1,4,21,3,2,43,2,76
"1804",0,5,37,9,1,45,19,116
"1805",4,4,9,3,1,9,1,31
"1806",0,1,13,2,0,6,0,22
"1807",1,3,9,1,0,16,3,33
"1808",9,4,46,7,0,66,23,157
"1809",1,17,25,20,3,66,16,148
"1810",5,212,154,18,12,107,29,537
"1811",2,2,17,4,1,27,3,56
"1812",1,2,27,12,1,52,9,104
"1813",0,1,13,2,0,23,2,41
"1814",4,9,21,4,1,34,16,90
"1815",3,211,155,16,12,109,33,539
"1816",0,2,21,3,0,21,6,53
"1817",0,1,12,2,1,10,0,26
"1818",0,2,47,14,3,68,20,154
"1819",1,7,46,22,2,46,26,150
"1820",0,1,7,0,0,25,3,37
"1821",0,0,4,0,0,8,0,12
"1822",1,0,14,1,1,23,1,41
"1823",6,0,7,3,0,16,1,33
"1824",0,0,5,3,0,8,1,17
"1825",0,7,35,9,1,17,8,77
"1826",1,2,9,3,1,19,5,40
"1827",1,9,51,19,2,55,25,162
"1828",2,2,21,4,2,19,4,54
"1829",3,4,24,7,3,39,6,86
"1830",1,9,23,4,1,38,13,89
"1831",4,4,9,4,1,17,1,40
"1832",11,39,75,31,5,97,58,317
"1833",0,3,12,4,1,9,11,40
"1834",1,1,4,1,0,14,1,22
"1835",2,7,20,8,2,28,19,86
"1836",10,53,45,15,8,107,64,303
"1837",0,3,20,4,1,17,4,49
"1838",0,0,8,2,0,16,2,28
"1839",1,0,8,1,0,8,0,18
"1840",0,5,23,7,2,44,19,100
"1841",0,0,2,1,0,6,2,11
"1842",22,8,25,14,4,93,27,193
"1843",3,2,44,12,4,52,15,133
"1844",1,1,4,1,0,14,1,22
"1845",1,8,27,8,3,40,20,107
"1846",0,1,15,3,0,14,2,35
"1847",1,2,3,2,2,5,1,16
"1848",8,31,32,13,8,44,16,152
"1849",1,2,3,0,0,15,2,23
"1850",7,69,118,27,5,124,49,399
"1851",2,2,25,14,2,56,3,104
"1852",7,10,36,10,2,55,11,132
"1853",2,3,52,8,0,28,3,96
"1854",1,111,16,2,0,9,0,139
"1855",16,2,31,4,3,41,6,103
"1856",1,1,8,3,2,15,4,34
"1857",2,21,33,21,5,78,32,192
"1858",13,68,82,13,15,59,50,300
"1859",17,12,54,14,0,103,33,235
"1860",0,4,15,0,2,21,7,49
"1861",7,2,8,1,0,14,2,35
"1862",64,50,133,63,7,190,122,630
"1863",5,4,16,4,1,21,3,54
"1864",1,7,19,3,0,28,5,63
"1865",0,8,40,25,2,45,17,137
"1866",1,10,11,3,3,27,5,60
"1867",6,11,37,14,5,37,15,126
"1868",4,3,19,3,0,41,7,77
"1869",4,14,16,7,1,28,6,77
"1870",0,0,19,2,0,6,3,30
"1871",34,124,353,61,21,313,120,1026
"1872",0,8,21,3,1,37,9,79
"1873",7,24,55,13,3,123,21,246
"1874",8,25,65,11,5,220,21,355
"1875",2,3,21,4,3,20,4,57
"1876",1,3,7,1,0,17,1,30
"1877",17,54,63,12,4,136,50,336
"1878",8,9,29,16,3,45,12,123
"1879",0,4,26,2,2,44,2,80
"1880",4,11,34,6,7,71,8,141
"1881",10,10,37,18,1,113,17,207
"1882",0,6,30,18,0,31,10,95
"1883",5,3,20,4,1,13,6,52
"1884",0,0,2,3,0,4,1,10
"1885",11,23,75,51,3,109,71,343
"1886",9,36,33,16,9,55,18,176
"1887",16,160,182,33,10,144,129,676
"1888",0,7,34,9,1,18,8,77
"1889",10,11,53,22,6,91,31,224
"1890",1,2,18,2,0,38,2,63
"1891",1,5,17,2,1,19,2,47
"1892",6,4,23,6,0,31,4,74
"1893",1,3,8,2,0,11,5,30
"1894",1,9,19,6,1,45,7,88
"1895",8,6,29,9,2,87,10,151
"1896",0,11,21,9,0,33,20,94
"1897",6,212,142,17,11,104,30,522
"1898",17,33,62,24,5,147,53,341
"1899",2,7,25,8,0,48,8,98
"1900",2,23,62,34,1,98,48,269
"1901",9,8,30,19,2,75,20,164
"1902",5,211,153,14,12,107,30,532
"1903",17,33,62,24,5,148,54,343
"1904",3,6,33,9,1,39,13,104
"1905",9,2,11,0,1,8,3,35
"1906",15,116,161,24,15,177,113,624
"1907",3,9,22,21,3,44,13,115
"1908",7,5,55,11,2,53,26,159
"1909",1,2,13,5,0,8,0,29
"1910",14,5,19,10,3,64,18,133
"1911",0,2,15,4,0,10,3,34
"1912",9,48,42,15,9,99,54,277
"1913",2,3,22,5,3,32,7,74
"1914",18,34,95,15,11,90,35,298
"1915",1,6,26,12,4,40,17,106
"1916",10,20,43,24,7,167,22,294
"1917",0,2,11,4,2,5,4,28
"1918",0,0,0,0,0,0,0,0
"1919",14,41,60,13,4,134,36,302
"1920",1,59,118,58,8,167,81,493
"1921",14,74,219,34,10,164,82,598
"1922",0,1,9,3,1,8,0,22
"1923",1,6,9,2,0,12,3,33
"1924",17,55,64,10,4,136,51,337
"1925",1,16,47,17,2,68,34,186
"1926",21,16,53,12,3,147,45,297
"1927",2,2,21,2,0,42,6,75
"1928",1,6,2,1,0,6,6,22
"1929",5,3,27,11,3,36,16,101
"1930",0,4,9,3,0,6,1,23
"1931",2,15,46,17,6,58,39,183
"1932",0,3,11,2,0,11,8,35
"1933",2,2,19,5,2,14,16,60
"1934",0,2,13,4,1,11,5,36
"1935",9,34,42,10,5,100,43,244
"1936",1,7,21,5,0,71,2,107
"1937",3,117,171,39,11,126,111,578
"1938",0,2,13,2,1,28,6,52
"1939",2,3,18,17,5,50,11,106
"1940",1,3,12,2,0,18,4,40
"1941",1,12,24,20,3,43,15,118
"1942",0,12,25,7,0,27,9,80
"1943",0,1,14,4,0,10,2,31
"1944",0,1,12,2,1,9,0,25
"1945",3,14,52,16,1,70,30,186
"1946",0,0,3,1,0,14,1,19
"1947",15,35,60,22,6,133,39,310
"1948",19,15,51,11,5,158,43,302
"1949",1,7,5,3,0,13,6,35
"1950",8,9,34,17,3,47,13,132
"1951",16,51,65,10,4,132,51,329
"1952",7,5,27,5,1,39,11,95
"1953",2,5,4,1,0,12,0,24
"1954",7,8,32,1,3,234,13,298
"1955",1,2,9,6,0,17,0,35
"1956",3,6,60,26,2,66,29,192
"1957",3,23,75,20,4,75,39,239
"1958",8,13,57,17,4,68,21,188
"1959",0,2,13,1,1,13,4,34
"1960",3,13,51,12,0,34,26,139
"1961",0,0,15,1,0,5,5,26
"1962",16,1,20,6,0,26,4,73
"1963",0,4,15,6,1,31,15,72
"1964",1,2,18,4,0,10,4,39
"1965",0,1,18,6,3,25,7,60
"1966",7,10,19,3,0,13,2,54
"1967",21,191,175,37,9,130,145,709
"1968",0,0,11,8,1,27,3,50
"1969",4,26,29,33,1,74,33,200
"1970",1,2,7,2,0,9,1,22
"1971",0,0,9,1,0,8,2,20
"1972",3,5,31,10,2,50,22,123
"1973",3,4,34,3,4,68,9,125
"1974",4,3,18,1,1,12,7,46
"1975",7,22,49,12,2,111,21,224
"1976",3,10,38,11,1,32,11,106
"1977",0,0,4,1,0,6,0,11
"1978",0,4,34,20,1,35,22,116
"1979",5,18,43,14,1,67,18,166
"1980",0,1,12,2,1,11,0,27
"1981",43,42,122,47,8,152,93,507
"1982",14,68,192,20,8,129,64,496
"1983",4,1,18,4,0,26,8,61
"1984",4,1,19,4,0,37,8,73
"1985",8,78,99,14,13,110,67,392
"1986",0,7,81,9,0,47,21,165
"1987",2,8,21,5,1,219,6,262
"1988",1,10,41,7,3,290,15,367
"1989",0,0,4,0,0,1,0,5
"1990",3,3,25,5,0,33,7,76
"1991",0,4,10,4,0,10,2,30
"1992",0,7,51,19,2,53,25,157
"1993",12,41,79,15,3,439,31,620
"1994",49,129,353,94,19,430,153,1227
"1995",5,1,8,0,0,12,1,27
"1996",1,2,16,4,3,26,14,66
"1997",5,53,66,12,2,142,60,340
"1998",9,20,25,8,0,46,16,124
"1999",0,10,36,7,0,39,9,101
"2000",6,74,131,34,6,135,58,444
"2001",5,10,15,1,3,28,7,69
"2002",1,9,33,7,1,39,14,104
"2003",0,1,2,0,3,5,0,11
"2004",1,9,33,12,1,25,13,94
"2005",6,3,20,8,2,31,13,83
"2006",0,0,3,0,0,3,0,6
"2007",8,13,35,14,3,71,5,150
"2008",6,16,24,9,5,77,12,149
"2009",0,4,25,1,2,34,1,67
"2010",18,39,72,21,4,160,64,378
"2011",8,9,30,6,1,42,22,118
"2012",8,20,76,46,3,107,65,325
"2013",4,3,21,11,3,29,12,83
"2014",2,1,23,8,2,46,5,87
"2015",8,3,16,4,0,24,1,56
"2016",8,67,111,24,5,121,48,384
"2017",0,1,12,3,1,9,0,26
"2018",17,11,31,12,0,60,30,161
"2019",0,7,21,5,1,19,9,62
"2020",7,19,23,9,0,46,11,115
"2021",9,11,66,15,6,112,27,246
"2022",3,6,33,10,2,57,21,132
"2023",0,14,31,8,3,71,26,154
"2024",16,14,22,4,1,34,6,97
"2025",0,0,1,0,0,2,0,3
"2026",0,2,15,4,2,6,4,33
"2027",0,2,16,2,0,28,1,49
"2028",12,34,74,28,6,97,61,313
"2029",1,0,15,2,0,4,5,27
"2030",66,97,273,78,15,368,126,1024
"2031",6,51,69,18,4,71,59,279
"2032",0,8,22,9,0,43,10,92
"2033",2,2,25,13,2,56,3,103
"2034",1,19,46,0,1,11,8,86
"2035",0,0,9,1,2,10,3,25
"2036",0,2,13,1,0,8,1,25
"2037",3,5,15,6,1,32,10,72
"2038",1,1,11,4,0,11,4,32
"2039",0,2,8,1,1,16,3,31
"2040",0,2,12,3,1,10,2,30
"2041",1,19,24,4,1,48,13,111
"2042",3,24,95,51,4,140,75,392
"2043",3,10,27,6,5,25,14,90
"2044",0,3,4,4,0,26,1,38
"2045",1,3,32,6,2,49,19,112
"2046",38,128,367,79,24,383,129,1148
"2047",1,7,29,14,4,65,27,147
"2048",1,10,24,4,1,33,20,93
"2049",8,16,58,38,3,138,53,314
"2050",0,0,6,2,0,8,0,16
"2051",4,2,13,1,1,26,5,52
"2052",0,7,24,4,1,17,9,62
"2053",60,129,357,87,26,431,154,1244
"2054",0,3,22,6,1,21,8,61
"2055",16,176,163,40,16,106,106,623
"2056",0,1,11,2,0,7,0,21
"2057",1,1,21,3,0,7,5,38
"2058",0,1,26,14,0,30,16,87
"2059",0,14,31,8,3,74,26,156
"2060",0,0,4,0,0,4,0,8
"2061",1,3,7,0,0,7,1,19
"2062",0,1,12,2,1,10,0,26
"2063",11,21,35,16,2,37,29,152
"2064",0,1,10,1,0,6,0,18
"2065",2,2,17,4,2,21,7,55
"2066",1,1,12,5,0,17,6,42
"2067",2,1,7,0,1,12,0,23
"2068",5,22,57,21,3,98,30,236
"2069",4,1,17,3,1,9,2,37
"2070",7,10,25,4,0,237,4,287
"2071",3,1,17,4,0,24,8,57
"2072",2,0,6,2,0,16,2,28
"2073",1,19,25,5,1,47,14,112
"2074",5,4,27,3,5,45,12,101
"2075",0,2,32,7,0,34,4,79
"2076",0,1,10,2,1,8,2,24
"2077",0,0,4,1,1,5,1,12
"2078",8,9,25,15,3,59,4,123
"2079",0,7,35,9,1,17,7,76
"2080",3,1,10,2,1,13,1,31
"2081",18,9,23,17,4,78,29,178
"2082",2,6,24,4,1,35,8,80
"2083",4,1,5,1,1,15,3,30
"2084",1,1,5,3,0,10,3,23
"2085",1,7,13,2,0,24,5,52
"2086",1,2,12,5,1,32,1,54
"2087",0,1,13,3,0,8,1,26
"2088",0,7,34,19,1,37,11,109
"2089",11,96,138,20,15,144,97,524
"2090",2,10,42,7,3,284,15,363
"2091",7,29,27,11,8,38,10,130
"2092",2,2,17,4,0,21,13,59
"2093",0,0,14,3,0,12,4,33
"2094",3,27,62,30,7,81,38,248
"2095",10,65,109,25,5,120,47,381
"2096",0,3,10,2,0,12,8,35
"2097",4,13,14,5,3,50,10,99
"2098",0,0,2,0,0,3,0,5
"2099",1,6,27,10,5,41,23,113
"2100",1,0,6,0,0,7,0,14
"2101",8,7,47,3,2,67,12,146
"2102",8,95,99,38,5,88,93,428
"2103",17,11,39,14,3,114,31,229
"2104",3,10,83,24,9,119,55,306
"2105",1,7,32,12,0,56,19,127
"2106",14,10,39,12,1,66,17,159
"2107",0,3,11,5,0,9,4,32
"2108",0,0,5,1,0,8,8,22
"2109",0,2,6,4,1,10,7,30
"2110",10,6,39,2,4,39,6,106
"2111",2,2,16,4,1,24,5,54
"2112",1,0,7,2,0,12,1,23
"2113",2,49,98,49,7,142,62,410
"2114",2,0,7,1,0,5,0,15
"2115",18,3,28,6,3,40,6,104
"2116",1,1,3,4,2,11,3,25
"2117",3,6,15,3,0,203,3,233
"2118",0,2,11,8,1,32,3,57
"2119",3,49,77,33,5,103,65,337
"2120",3,7,22,13,4,43,8,100
"2121",16,10,42,21,1,77,22,189
"2122",0,5,23,7,2,44,19,100
"2123",0,5,31,13,1,29,12,91
"2124",1,2,13,4,0,12,3,35
"2125",12,4,19,3,1,17,5,61
"2126",5,21,99,29,10,149,55,369
"2127",8,7,33,7,1,51,10,117
"2128",4,3,31,7,3,26,10,84
"2129",2,2,22,7,1,44,4,82
"2130",0,0,7,5,0,3,4,19
"2131",12,38,104,40,8,115,84,402
"2132",17,36,64,15,10,67,31,240
"2133",5,6,15,6,0,22,1,55
"2134",4,9,21,4,1,34,16,90
"2135",21,15,54,25,5,87,17,224
"2136",1,10,26,4,1,44,23,109
"2137",9,34,42,10,5,100,43,244
"2138",0,0,8,1,0,8,0,17
"2139",0,3,11,2,0,11,7,34
"2140",1,19,31,8,1,63,13,137
"2141",3,16,46,17,1,44,20,147
"2142",0,0,2,0,0,3,0,5
